Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
SP2,17/08/2019,17:00,Lugo,Extremadura UD,0,0,D,2.49,3.19,3.12,2.25,3.14,3.68,1.91,1.99,0,-0.25,2.35,1.63,2.5
SP2,17/08/2019,17:00,Santander,Malaga,0,1,A,2.89,2.97,2.84,2.04,3.21,4.3,2.04,1.85,0,-0.5,2.74,1.48,2.5
SP2,17/08/2019,18:00,Almeria,Albacete,3,0,H,2.38,3.09,3.43,2.28,3.1,3.66,1.93,1.97,-0.25,-0.25,2.52,1.56,2.5
SP2,17/08/2019,19:00,Elche,Fuenlabrada,0,2,A,2.02,3.09,4.63,2.24,3.06,3.82,1.89,2.01,-0.5,-0.25,2.7,1.5,2.5
SP2,17/08/2019,20:00,Vallecano,Mirandes,2,2,D,1.51,3.98,7.96,1.56,3.83,7.2,2.03,1.87,-1,-1,2.03,1.85,2.5
SP2,17/08/2019,20:00,Zaragoza,Tenerife,2,0,H,1.97,3.39,4.32,1.88,3.63,4.38,1.88,2.02,-0.5,-0.5,2.05,1.83,2.5
SP2,18/08/2019,17:00,La Coruna,Oviedo,3,2,H,1.83,3.09,5.97,1.81,3.33,5.43,2.09,1.81,-0.75,-0.75,2.44,1.59,2.5
SP2,18/08/2019,17:00,Numancia,Alcorcon,0,1,A,2.06,3.01,4.58,2.31,3.01,3.7,1.95,1.94,-0.5,-0.25,2.79,1.47,2.5
SP2,18/08/2019,17:30,Girona,Sp Gijon,1,1,D,2.21,3.12,3.8,2.13,3.13,4.05,1.81,2.1,-0.25,-0.25,2.63,1.52,2.5
SP2,18/08/2019,19:00,Cadiz,Ponferradina,3,1,H,1.69,3.42,6.45,1.75,3.34,5.97,2.03,1.87,-0.75,-0.75,2.61,1.53,2.5
SP2,18/08/2019,19:00,Las Palmas,Huesca,0,1,A,2.37,3.36,3.17,2.96,2.98,2.77,2.02,1.88,-0.25,0,2.24,1.69,2.5
SP2,23/08/2019,21:00,Albacete,Girona,1,0,H,2.54,3.06,3.18,3.38,3.11,2.39,1.87,2.03,-0.25,0.25,2.57,1.54,2.5
SP2,24/08/2019,17:00,Oviedo,Lugo,1,1,D,1.74,3.6,5.43,1.83,3.43,5.04,2.12,1.79,-0.75,-0.75,2.19,1.72,2.5
SP2,24/08/2019,17:00,Santander,Almeria,1,1,D,2.29,3.07,3.67,2.52,3.04,3.23,2.13,1.78,-0.25,-0.25,2.55,1.55,2.5
SP2,24/08/2019,18:00,Mirandes,Cadiz,1,2,A,2.88,3.02,2.81,2.95,2.92,2.83,1.99,1.91,0,0,2.64,1.52,2.5
SP2,24/08/2019,19:00,Alcorcon,Elche,1,2,A,2.12,3.12,4.1,2.28,3.04,3.72,1.93,1.97,-0.25,-0.25,2.59,1.53,2.5
SP2,24/08/2019,20:00,Malaga,Las Palmas,1,1,D,2,3.16,4.62,1.93,3.29,4.76,1.93,1.98,-0.5,-0.5,2.49,1.57,2.5
