Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
SP2,13/08/2021,19:00,Huesca,Eibar,2,0,H,2.3,3.08,3.73,2.34,3.05,3.67,1.97,1.93,-0.25,-0.25,2.61,1.54,2.5
SP2,13/08/2021,21:00,Zaragoza,Ibiza,0,0,D,2.36,2.95,3.77,2.3,2.98,3.89,1.93,1.98,-0.25,-0.25,2.97,1.43,2.5
SP2,14/08/2021,16:00,Sociedad B,Leganes,1,0,H,4.27,2.98,2.15,3.55,2.9,2.49,1.85,2.07,0.25,0.25,2.82,1.47,2.5
SP2,14/08/2021,18:30,Girona,Amorebieta,2,0,H,1.72,3.47,5.98,1.88,3.32,5.13,1.88,2.04,-0.75,-0.5,2.64,1.53,2.5
SP2,14/08/2021,21:00,Ponferradina,Alcorcon,1,0,H,2.62,2.81,3.39,2.57,2.79,3.58,2.12,1.81,0,-0.25,3.1,1.4,2.5
SP2,15/08/2021,16:00,Sp Gijon,Burgos,1,0,H,1.72,3.5,5.91,2.08,3.02,4.63,2.08,1.84,-0.75,-0.5,2.94,1.43,2.5
SP2,15/08/2021,18:30,Oviedo,Lugo,2,2,D,2.07,3.04,4.51,1.99,2.96,5.29,1.99,1.92,-0.5,-0.5,3.14,1.39,2.5
SP2,15/08/2021,21:00,Fuenlabrada,Tenerife,1,2,A,2.65,2.81,3.34,2.55,2.81,3.56,2.11,1.81,-0.25,-0.25,3.13,1.39,2.5
SP2,15/08/2021,21:00,Las Palmas,Valladolid,1,1,D,3.14,2.91,2.7,3.13,2.98,2.69,2.12,1.81,0,0,2.51,1.57,2.5
SP2,16/08/2021,19:00,Malaga,Mirandes,0,0,D,2.22,2.98,4.03,2.29,2.85,4.17,1.89,2.01,-0.25,-0.25,3.11,1.39,2.5
SP2,16/08/2021,21:00,Cartagena,Almeria,1,3,A,3.31,2.91,2.58,2.95,3.14,2.7,2.04,1.87,0,0,2.27,1.68,2.5
SP2,20/08/2021,19:00,Valladolid,Zaragoza,2,0,H,1.74,3.49,5.88,1.81,3.37,5.47,2.07,1.85,-0.75,-0.75,2.56,1.56,2.5
SP2,20/08/2021,21:00,Almeria,Oviedo,2,1,H,1.74,3.58,5.65,1.74,3.6,5.68,1.97,1.93,-0.75,-0.75,2.13,1.77,2.5
SP2,21/08/2021,16:00,Lugo,Sociedad B,0,0,D,2.64,2.97,3.15,2.63,3,3.18,1.78,2.16,0,0,2.61,1.53,2.5
SP2,21/08/2021,18:30,Tenerife,Sp Gijon,0,0,D,2.53,2.89,3.43,2.3,2.89,4.05,1.92,1.99,-0.25,-0.25,3.13,1.39,2.5
SP2,21/08/2021,21:00,Alcorcon,Fuenlabrada,0,2,A,2.61,2.84,3.35,2.77,2.82,3.2,1.82,2.1,-0.25,0,3.04,1.41,2.5
SP2,22/08/2021,16:00,Ibiza,Malaga,2,2,D,2.6,2.93,3.26,2.48,2.96,3.5,2.07,1.85,0,-0.25,2.95,1.43,2.5
SP2,22/08/2021,18:30,Eibar,Ponferradina,0,1,A,1.72,3.61,5.6,1.72,3.58,5.82,1.95,1.95,-0.75,-0.75,2.36,1.64,2.5
SP2,22/08/2021,18:30,Girona,Las Palmas,0,0,D,2,3.16,4.6,1.89,3.38,4.86,1.89,2.01,-0.5,-0.5,2.46,1.59,2.5
SP2,22/08/2021,21:00,Huesca,Cartagena,2,0,H,1.81,3.21,5.77,1.76,3.47,5.76,2.02,1.89,-0.5,-0.75,2.39,1.63,2.5
