Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
SC1,02/08/2019,19:05,Dunfermline,Dundee,2,2,D,2.97,3.5,2.42,2.91,3.49,2.47,2.11,1.79,0.25,0,2.23,1.7,2.5
SC1,03/08/2019,15:00,Alloa,Partick,1,1,D,3.73,3.73,2.01,3.85,3.92,1.93,1.97,1.93,0.5,0.5,1.95,1.93,2.5
SC1,03/08/2019,15:00,Arbroath,Queen of Sth,0,0,D,2.38,3.39,3.12,2.38,3.37,3.15,2.04,1.85,-0.25,-0.25,2.05,1.83,2.5
SC1,03/08/2019,15:00,Ayr,Morton,4,2,H,2.1,3.43,3.75,2.08,3.5,3.73,2.08,1.82,-0.5,-0.5,2.06,1.82,2.5
SC1,03/08/2019,15:00,Dundee United,Inverness C,4,1,H,1.97,3.31,4.49,1.88,3.52,4.6,1.88,2.02,-0.5,-0.5,2.04,1.84,2.5
SC1,09/08/2019,19:05,Partick,Dundee United,1,2,A,2.82,3.6,2.48,3.26,3.59,2.22,1.96,1.93,0,0.25,2,1.88,2.5
SC1,10/08/2019,15:00,Dundee,Ayr,1,0,H,2.06,3.53,3.77,2.41,3.3,3.15,2.07,1.83,-0.5,-0.25,1.98,1.91,2.5
SC1,10/08/2019,15:00,Inverness C,Arbroath,2,1,H,1.65,3.97,5.53,1.64,4.08,5.41,1.83,2.06,-0.75,-0.75,1.74,2.16,2.5
SC1,10/08/2019,15:00,Morton,Alloa,4,1,H,2.08,3.82,3.43,2.1,3.82,3.36,1.84,2.06,-0.5,-0.25,1.78,2.11,2.5
SC1,10/08/2019,15:00,Queen of Sth,Dunfermline,1,1,D,2.94,3.48,2.46,3.34,3.71,2.14,2.03,1.87,0,0.25,2.02,1.86,2.5
SC1,23/08/2019,19:05,Morton,Partick,3,2,H,3.06,3.47,2.38,2.72,3.78,2.48,2.04,1.86,0.25,0,1.83,2.06,2.5
SC1,24/08/2019,15:00,Alloa,Arbroath,0,1,A,2.66,3.52,2.68,2.63,3.51,2.7,1.93,1.98,0,0,1.7,2.23,2.5
SC1,24/08/2019,15:00,Ayr,Queen of Sth,1,0,H,1.88,3.6,4.42,2.15,3.5,3.53,1.85,2.05,-0.5,-0.25,1.94,1.94,2.5
SC1,24/08/2019,15:00,Dundee,Inverness C,0,0,D,2.57,3.12,3.08,2.26,3.3,3.46,1.94,1.96,-0.25,-0.25,2.11,1.78,2.5
SC1,24/08/2019,15:00,Dunfermline,Dundee United,0,2,A,3.04,3.46,2.4,3.4,3.39,2.25,1.96,1.93,0.25,0.25,2.12,1.78,2.5
SC1,30/08/2019,19:05,Inverness C,Morton,5,0,H,1.69,4.15,4.83,1.72,4.08,4.71,1.96,1.93,-0.75,-0.75,1.73,2.18,2.5
SC1,30/08/2019,19:45,Dundee United,Dundee,6,2,H,1.9,3.75,4.14,1.86,3.79,4.27,1.86,2.04,-0.5,-0.5,1.92,1.96,2.5
SC1,31/08/2019,15:00,Arbroath,Dunfermline,1,0,H,3.01,3.36,2.47,3.49,3.53,2.15,2.04,1.86,0,0.25,1.93,1.96,2.5
SC1,31/08/2019,15:00,Partick,Ayr,2,3,A,2.29,3.51,3.2,2.68,3.5,2.65,1.96,1.94,-0.25,0,2.02,1.86,2.5
SC1,31/08/2019,15:00,Queen of Sth,Alloa,0,1,A,1.97,3.82,3.77,1.63,4.6,4.86,1.83,2.07,-0.5,-0.75,1.76,2.13,2.5
SC1,13/09/2019,19:05,Arbroath,Partick,1,1,D,2.71,3.7,2.53,2.65,3.64,2.61,1.96,1.93,0,0,1.88,2,2.5
SC1,14/09/2019,15:00,Ayr,Dundee United,2,0,H,3.62,3.97,1.98,3.73,3.91,1.96,1.94,1.96,0.5,0.5,1.98,1.9,2.5
SC1,14/09/2019,15:00,Dundee,Alloa,2,1,H,1.54,4.67,5.7,1.59,4.46,5.4,2.06,1.84,-1,-1,1.86,2.02,2.5
SC1,14/09/2019,15:00,Dunfermline,Inverness C,0,1,A,2.6,3.3,2.88,2.83,3.38,2.6,2.03,1.86,0,0,2,1.88,2.5
