Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
SC1,31/07/2021,15:00,Arbroath,Inverness C,0,1,A,2.99,3.29,2.43,2.79,3.23,2.66,1.97,1.88,0.25,0,2.28,1.64,2.5
SC1,31/07/2021,15:00,Morton,Dunfermline,2,2,D,3.47,3.33,2.16,3.82,3.3,2.08,1.79,2.08,0.25,0.5,2.37,1.6,2.5
SC1,31/07/2021,15:00,Partick,Queen of Sth,3,2,H,1.92,3.73,3.97,1.98,3.57,3.82,1.98,1.87,-0.5,-0.5,1.88,1.96,2.5
SC1,31/07/2021,15:00,Raith Rvs,Hamilton,4,4,D,2.2,3.36,3.35,2.07,3.46,3.65,1.78,2.08,-0.25,-0.25,1.99,1.85,2.5
SC1,02/08/2021,19:45,Kilmarnock,Ayr,2,0,H,1.59,4.2,5.87,1.62,3.82,5.91,1.79,2.08,-1,-0.75,1.94,1.89,2.5
SC1,07/08/2021,15:00,Ayr,Arbroath,2,2,D,2.49,3.07,3.16,2.49,3.07,3.16,2.1,1.78,-0.25,-0.25,2.44,1.57,2.5
SC1,07/08/2021,15:00,Dunfermline,Partick,0,3,A,2.3,3.35,3.2,2.21,3.59,3.19,1.92,1.93,-0.25,-0.25,1.85,1.98,2.5
SC1,07/08/2021,15:00,Hamilton,Morton,0,1,A,1.85,3.79,4,1.93,3.67,3.92,1.93,1.93,-0.5,-0.5,2.08,1.76,2.5
SC1,07/08/2021,15:00,Inverness C,Raith Rvs,1,0,H,2.24,3.18,3.53,2.06,3.21,4,1.75,2.12,-0.25,-0.25,2.36,1.6,2.5
SC1,07/08/2021,15:00,Queen of Sth,Kilmarnock,0,1,A,3.73,3.79,1.93,4.75,3.79,1.75,2.14,1.74,0.5,0.5,1.84,2.01,2.5
SC1,21/08/2021,15:00,Arbroath,Partick,3,1,H,3.43,3.46,2.13,3.02,3.4,2.38,1.81,2.05,0.25,0.25,1.95,1.88,2.5
SC1,21/08/2021,15:00,Hamilton,Kilmarnock,0,2,A,4.03,3.68,1.88,4.08,3.69,1.88,1.97,1.88,0.5,0.5,1.86,1.97,2.5
SC1,21/08/2021,15:00,Inverness C,Ayr,1,0,H,1.74,3.38,5.46,1.81,3.48,4.78,2.06,1.79,-0.75,-0.75,1.89,1.94,2.5
SC1,21/08/2021,15:00,Morton,Queen of Sth,2,3,A,2.42,3.42,2.91,2.47,3.2,3.06,2.1,1.78,-0.25,-0.25,2.06,1.79,2.5
SC1,28/08/2021,15:00,Dunfermline,Arbroath,0,3,A,2.04,3.54,3.58,2.14,3.5,3.44,1.85,2.01,-0.5,-0.25,1.88,1.96,2.5
SC1,28/08/2021,15:00,Kilmarnock,Inverness C,0,1,A,1.85,3.57,4.27,1.85,3.57,4.4,1.85,2.01,-0.5,-0.5,1.95,1.88,2.5
SC1,28/08/2021,15:00,Partick,Morton,3,0,H,1.73,3.84,4.62,1.68,4,4.96,1.89,1.96,-0.75,-0.75,1.85,1.98,2.5
SC1,28/08/2021,15:00,Queen of Sth,Hamilton,1,2,A,2.37,3.61,2.85,2.34,3.65,2.91,2.04,1.82,0,-0.25,1.86,1.97,2.5
SC1,07/09/2021,18:00,Ayr,Raith Rvs,0,2,A,2.64,3.38,2.67,3.77,2.96,2.26,1.95,1.9,0,0.25,2.54,1.53,2.5
SC1,11/09/2021,15:00,Arbroath,Hamilton,4,0,H,2.3,3.45,2.88,2.26,3.5,3.15,1.96,1.89,-0.25,-0.25,2.06,1.78,2.5
SC1,11/09/2021,15:00,Ayr,Dunfermline,3,1,H,3.09,3.28,2.26,2.36,3.28,3.16,1.67,2.25,0.25,0,2,1.85,2.5
SC1,11/09/2021,15:00,Inverness C,Partick,3,1,H,2.37,3.23,3.14,2.22,3.24,3.49,1.9,1.95,-0.25,-0.25,2.15,1.72,2.5
SC1,11/09/2021,15:00,Kilmarnock,Morton,1,0,H,1.5,4.19,6.57,1.58,3.86,6.32,2.06,1.81,-1,-1,2.08,1.77,2.5
SC1,11/09/2021,15:00,Raith Rvs,Queen of Sth,0,1,A,1.83,3.75,3.98,1.7,3.87,4.93,1.92,1.93,-0.5,-0.75,1.94,1.89,2.5
SC1,18/09/2021,15:00,Dunfermline,Inverness C,0,0,D,3.8,3.75,1.89,3.28,3.34,2.27,1.9,1.95,0.5,0.25,2.06,1.78,2.5
