Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
SC2,17/10/2020,15:00,Airdrie Utd,Peterhead,2,0,H,1.9,3.81,3.8,1.86,3.83,4.02,1.86,1.99,-0.5,-0.5,1.83,2.02,2.5
SC2,17/10/2020,15:00,Clyde,Partick,1,0,H,2.9,3.8,2.26,2.9,3.62,2.36,1.81,2.05,0.25,0.25,1.65,2.26,2.5
SC2,17/10/2020,15:00,Cove Rangers,East Fife,3,1,H,1.77,4.28,3.93,1.77,4.36,3.93,1.99,1.86,-0.75,-0.75,1.55,2.48,2.5
SC2,17/10/2020,15:00,Forfar,Dumbarton,0,0,D,2.54,3.69,2.6,2.59,3.71,2.57,1.93,1.92,0,0,1.78,2.06,2.5
SC2,17/10/2020,15:00,Montrose,Falkirk,1,3,A,3.94,4.14,1.79,3.3,3.83,2.08,1.79,2.07,0.5,0.5,1.7,2.16,2.5
SC2,24/10/2020,15:00,East Fife,Montrose,2,2,D,2.1,3.92,3.13,2.2,3.99,2.95,1.93,1.92,-0.25,-0.25,1.66,2.25,2.5
SC2,24/10/2020,15:00,Falkirk,Forfar,1,1,D,1.4,4.98,6.95,1.29,5.96,9.37,1.67,2.25,-1.25,-1.25,1.52,2.57,2.5
SC2,24/10/2020,15:00,Partick,Airdrie Utd,2,1,H,1.98,3.57,3.75,1.9,3.7,3.99,1.9,1.95,-0.5,-0.5,2.01,1.83,2.5
SC2,24/10/2020,15:00,Peterhead,Cove Rangers,0,2,A,6.2,5.13,1.43,5.49,4.93,1.5,2.06,1.81,1.25,1,1.47,2.69,2.5
SC2,31/10/2020,15:00,Airdrie Utd,Dumbarton,0,2,A,1.73,4.06,4.45,1.73,4.06,4.45,1.72,2.16,-0.5,-0.5,1.88,1.96,2.5
SC2,31/10/2020,15:00,Clyde,Peterhead,0,2,A,1.65,4.51,4.44,1.71,4.54,4.09,1.95,1.9,-0.75,-0.75,1.61,2.34,2.5
SC2,31/10/2020,15:00,Cove Rangers,Partick,1,0,H,1.93,4,3.54,1.86,4.2,3.67,1.86,1.99,-0.5,-0.5,1.53,2.53,2.5
SC2,31/10/2020,15:00,Falkirk,East Fife,2,0,H,1.62,3.53,6.47,1.69,3.52,5.74,1.89,1.96,-1,-0.75,1.78,2.07,2.5
SC2,31/10/2020,15:00,Forfar,Montrose,2,3,A,2.74,3.69,2.42,3.36,4.15,1.97,2.14,1.74,0,0.25,1.67,2.23,2.5
SC2,03/11/2020,19:00,Dumbarton,Clyde,1,0,H,2.81,3.83,2.34,2.79,3.72,2.39,1.78,2.08,0.25,0.25,1.8,2.03,2.5
SC2,07/11/2020,15:00,Airdrie Utd,Clyde,5,0,H,2.21,3.92,2.92,2.26,3.73,2.99,1.98,1.88,-0.25,-0.25,1.83,2.01,2.5
SC2,07/11/2020,15:00,Cove Rangers,Forfar,3,0,H,1.24,6.16,10.49,1.15,8.19,15.53,1.92,1.92,-1.75,-2,1.42,2.83,2.5
SC2,07/11/2020,15:00,East Fife,Dumbarton,2,1,H,2.05,4.01,3.19,2.11,3.84,3.22,1.85,2.01,-0.5,-0.25,1.69,2.19,2.5
SC2,07/11/2020,15:00,Montrose,Peterhead,3,2,H,1.91,4.26,3.4,2.06,4.16,3.13,2.05,1.8,-0.5,-0.5,1.52,2.56,2.5
SC2,07/11/2020,15:00,Partick,Falkirk,2,2,D,2.62,3.54,2.6,2.45,3.58,2.8,1.81,2.06,0,0,1.97,1.87,2.5
SC2,21/11/2020,15:00,Clyde,Montrose,3,2,H,2.39,4.02,2.61,2.67,4.19,2.31,2.07,1.79,0,0,1.56,2.45,2.5
SC2,21/11/2020,15:00,Falkirk,Cove Rangers,1,0,H,2.12,3.85,3.13,2.36,3.92,2.74,2.07,1.8,-0.25,-0.25,1.7,2.17,2.5
SC2,21/11/2020,15:00,Forfar,Airdrie Utd,1,3,A,4.05,3.79,1.85,4.24,3.66,1.85,2,1.85,0.5,0.5,1.83,2.01,2.5
SC2,21/11/2020,15:00,Partick,East Fife,2,0,H,1.65,3.99,5.04,1.59,3.96,5.92,2.03,1.83,-0.75,-1,1.76,2.09,2.5
SC2,21/11/2020,15:00,Peterhead,Dumbarton,1,0,H,2.25,3.87,2.87,2.06,3.83,3.35,1.8,2.05,-0.25,-0.25,1.72,2.15,2.5
SC2,24/11/2020,19:00,Dumbarton,Falkirk,0,3,A,7.08,4.65,1.44,6.09,4.26,1.53,1.93,1.93,1.25,1,1.78,2.06,2.5
SC2,28/11/2020,15:00,Airdrie Utd,Cove Rangers,1,1,D,3.16,3.64,2.18,2.64,3.84,2.47,2,1.86,0.25,0,1.64,2.28,2.5
SC2,28/11/2020,15:00,Montrose,Partick,0,1,A,3.29,3.87,2.04,3.1,3.65,2.23,1.91,1.94,0.5,0.25,1.61,2.34,2.5
SC2,28/11/2020,15:00,Peterhead,Forfar,0,1,A,1.86,3.92,3.83,1.75,4.22,4.2,1.99,1.87,-0.5,-0.75,1.74,2.11,2.5
SC2,05/12/2020,15:00,Cove Rangers,Montrose,1,2,A,1.56,4.56,5.13,1.78,4.02,4.24,2.01,1.85,-1,-0.75,1.62,2.32,2.5
SC2,05/12/2020,15:00,East Fife,Airdrie Utd,2,0,H,3.12,3.7,2.17,3.13,3.85,2.14,1.97,1.88,0.25,0.25,1.76,2.09,2.5
SC2,05/12/2020,15:00,Falkirk,Peterhead,2,1,H,1.31,5.45,8.86,1.36,5.15,8.25,1.86,1.99,-1.25,-1.25,1.69,2.19,2.5
SC2,05/12/2020,15:00,Partick,Dumbarton,0,0,D,1.49,4.52,6.06,1.46,4.55,6.82,2.07,1.8,-1,-1.25,1.79,2.04,2.5
SC2,12/12/2020,15:00,Airdrie Utd,Montrose,0,1,A,2.17,3.98,2.96,2.57,3.63,2.64,2.23,1.68,-0.25,-0.25,1.77,2.08,2.5
SC2,12/12/2020,15:00,Clyde,Falkirk,0,3,A,5.35,4.24,1.58,5.64,4.49,1.54,1.91,1.94,1,1,1.69,2.19,2.5
SC2,12/12/2020,15:00,Dumbarton,Cove Rangers,1,0,H,4.86,4.41,1.61,4.87,4.15,1.66,2,1.85,0.75,0.75,1.87,1.97,2.5
SC2,12/12/2020,15:00,Forfar,Partick,0,2,A,5.35,4.22,1.58,7.09,4.6,1.44,2.15,1.73,1,1,1.83,2.02,2.5
SC2,12/12/2020,15:00,Peterhead,East Fife,2,1,H,2.71,3.53,2.52,2.58,3.3,2.83,1.84,2.02,0,0,2.06,1.79,2.5
SC2,19/12/2020,15:00,Cove Rangers,Clyde,2,3,A,1.51,4.51,5.74,1.51,4.53,5.98,1.87,1.98,-1,-1,1.67,2.22,2.5
SC2,19/12/2020,15:00,East Fife,Forfar,2,0,H,1.49,4.25,6.65,1.54,4.04,6.53,1.92,1.93,-1,-1,1.88,1.95,2.5
SC2,19/12/2020,15:00,Montrose,Dumbarton,4,0,H,1.81,4.24,3.79,1.59,4.69,4.8,2.04,1.82,-0.5,-1,1.74,2.11,2.5
SC2,19/12/2020,15:00,Partick,Peterhead,0,1,A,1.46,4.71,6.28,1.36,5.18,7.99,1.88,1.97,-1,-1.25,1.65,2.26,2.5
SC2,20/12/2020,15:00,Falkirk,Airdrie Utd,0,1,A,1.51,4.48,5.82,1.37,4.85,8.66,1.88,1.97,-1,-1.25,1.83,2.01,2.5
