Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
SC2,31/07/2021,15:00,Airdrie Utd,Montrose,0,3,A,2.23,2.95,3.64,2.51,3.1,3.1,2.12,1.76,-0.25,-0.25,2.06,1.79,2.5
SC2,31/07/2021,15:00,Clyde,Dumbarton,0,3,A,1.85,3.91,3.75,1.99,3.56,3.81,1.99,1.86,-0.5,-0.5,1.93,1.9,2.5
SC2,31/07/2021,15:00,Cove Rangers,Falkirk,1,1,D,1.65,3.82,5.06,1.56,4.2,5.89,1.99,1.86,-0.75,-1,1.94,1.89,2.5
SC2,31/07/2021,15:00,East Fife,Queens Park,1,1,D,3.17,3.82,2.07,3.42,3.58,2.11,2.03,1.83,0.25,0.25,2.01,1.83,2.5
SC2,31/07/2021,15:00,Peterhead,Alloa,2,0,H,2.69,3.56,2.45,2.55,3.54,2.7,1.87,1.98,0,0,2.06,1.76,2.5
SC2,07/08/2021,15:00,Alloa,East Fife,3,1,H,1.89,3.99,3.67,2.26,3.43,3.23,1.94,1.91,-0.5,-0.25,1.91,1.93,2.5
SC2,07/08/2021,15:00,Dumbarton,Airdrie Utd,2,2,D,2.53,3.91,2.51,2.62,3.62,2.58,1.94,1.91,0,0,2.02,1.83,2.5
SC2,07/08/2021,15:00,Falkirk,Peterhead,2,1,H,1.59,3.56,6.29,1.65,3.7,5.75,1.85,2,-1,-0.75,1.95,1.88,2.5
SC2,07/08/2021,15:00,Montrose,Clyde,2,2,D,1.78,3.78,4.41,1.74,3.86,4.56,1.99,1.86,-0.75,-0.75,1.71,2.11,2.5
SC2,07/08/2021,15:00,Queens Park,Cove Rangers,2,0,H,2.49,3.47,2.78,2.43,3.49,2.89,1.75,2.1,0,0,1.95,1.88,2.5
SC2,14/08/2021,15:00,Airdrie Utd,Falkirk,1,2,A,3.68,3.7,1.92,3.35,3.53,2.13,2,1.85,0.5,0.25,1.93,1.91,2.5
SC2,14/08/2021,15:00,Clyde,Alloa,2,1,H,3.72,3.48,1.97,2.6,3.46,2.59,1.91,1.91,0.5,0,1.93,1.87,2.5
SC2,14/08/2021,15:00,Cove Rangers,East Fife,5,2,H,1.57,4.13,5.24,1.52,4.42,5.8,1.94,1.91,-1,-1,1.76,2.04,2.5
SC2,14/08/2021,15:00,Montrose,Peterhead,1,0,H,2.03,3.37,3.66,1.89,3.81,3.82,1.9,1.95,-0.25,-0.5,1.85,1.99,2.5
SC2,14/08/2021,15:00,Queens Park,Dumbarton,3,0,H,1.6,3.34,7.06,1.53,3.82,7.19,1.87,1.98,-1,-1,1.87,1.97,2.5
SC2,21/08/2021,15:00,Alloa,Queens Park,1,1,D,3.04,3.3,2.24,3.25,3.8,2.03,1.83,2.04,0.25,0.5,1.79,2.03,2.5
SC2,21/08/2021,15:00,Dumbarton,Cove Rangers,1,3,A,3.46,3.75,1.91,4.41,3.78,1.75,1.88,1.97,0.5,0.75,1.93,1.91,2.5
SC2,21/08/2021,15:00,East Fife,Montrose,0,2,A,2.74,3.43,2.23,3.15,3.75,2.08,2.02,1.84,0.25,0.25,1.68,2.19,2.5
SC2,21/08/2021,15:00,Falkirk,Clyde,3,0,H,1.5,4.71,5.08,1.52,4.43,5.47,1.88,1.97,-1,-1,1.76,2.07,2.5
SC2,21/08/2021,15:00,Peterhead,Airdrie Utd,2,3,A,2.6,3.25,2.59,2.44,3.23,2.89,2.1,1.75,0,-0.25,2.04,1.78,2.5
SC2,28/08/2021,15:00,Clyde,Cove Rangers,2,1,H,4.22,3.75,1.74,5.11,4.44,1.55,1.9,1.95,0.75,1,1.68,2.19,2.5
SC2,28/08/2021,15:00,East Fife,Peterhead,3,0,H,2.22,3.31,2.84,2.13,3.58,3.17,1.88,1.98,-0.25,-0.25,1.86,1.97,2.5
SC2,28/08/2021,15:00,Falkirk,Queens Park,0,1,A,2.17,3.46,3.03,2.53,3.35,2.7,1.86,1.99,-0.25,0,1.88,1.93,2.5
SC2,28/08/2021,15:00,Montrose,Dumbarton,1,2,A,1.88,3.7,3.82,1.53,4.33,5.53,1.93,1.93,-0.5,-1,1.7,2.15,2.5
SC2,11/09/2021,15:00,Alloa,Falkirk,2,0,H,3.43,3.43,2.02,3.63,3.39,2.03,1.83,2.04,0.25,0.5,1.93,1.91,2.5
SC2,11/09/2021,15:00,Cove Rangers,Montrose,1,1,D,2.25,3.1,3.21,2.01,3.61,3.46,1.75,2.1,-0.25,-0.25,1.74,2.1,2.5
SC2,11/09/2021,15:00,Dumbarton,East Fife,5,0,H,2.33,3.36,2.84,2.7,3.29,2.57,1.97,1.88,0,0,1.93,1.9,2.5
SC2,11/09/2021,15:00,Peterhead,Clyde,3,2,H,2.35,3.39,2.8,1.91,3.71,3.68,1.68,2.22,0,-0.25,1.91,1.93,2.5
SC2,11/09/2021,15:00,Queens Park,Airdrie Utd,0,0,D,1.76,3.75,4.13,1.72,3.81,4.52,1.71,2.16,-0.75,-0.5,1.93,1.9,2.5
SC2,14/09/2021,19:45,Airdrie Utd,Alloa,2,1,H,2.31,3.28,3.07,2.23,3.51,3.02,1.95,1.89,-0.25,-0.25,1.93,1.91,2.5
SC2,18/09/2021,15:00,Airdrie Utd,East Fife,3,0,H,1.79,4.02,3.69,1.74,3.8,4.43,1.99,1.87,-0.5,-0.75,1.81,2.04,2.5
SC2,18/09/2021,15:00,Clyde,Queens Park,2,2,D,4.28,3.48,1.79,5.08,3.99,1.62,2.08,1.79,0.5,0.75,1.76,2.07,2.5
