Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
SC2,03/08/2019,15:00,Airdrie Utd,Forfar,0,2,A,2.4,3.48,2.98,2.61,3.73,2.57,1.95,1.93,-0.25,0,1.78,2.09,2.5
SC2,03/08/2019,15:00,Clyde,East Fife,1,1,D,2.26,3.72,3.04,2.33,3.66,2.96,2.03,1.85,-0.25,-0.25,1.89,1.97,2.5
SC2,03/08/2019,15:00,Dumbarton,Raith Rvs,0,1,A,3.22,3.99,2.09,3.34,3.99,2.04,2.09,1.79,0.25,0.25,1.73,2.16,2.5
SC2,03/08/2019,15:00,Peterhead,Falkirk,0,0,D,3.64,3.54,2.07,3.4,3.67,2.11,2.04,1.84,0.5,0.25,1.91,1.95,2.5
SC2,03/08/2019,15:00,Stranraer,Montrose,2,2,D,2.42,3.69,2.82,2.68,3.64,2.55,1.99,1.88,-0.25,0,1.83,2.04,2.5
SC2,10/08/2019,15:00,East Fife,Peterhead,1,1,D,2.36,3.7,2.9,2.34,3.75,2.89,2.05,1.83,-0.25,-0.25,1.89,1.97,2.5
SC2,10/08/2019,15:00,Falkirk,Dumbarton,6,0,H,1.48,4.67,6.36,1.37,5.45,7.4,1.88,2,-1,-1.25,1.59,2.42,2.5
SC2,10/08/2019,15:00,Forfar,Stranraer,1,0,H,1.65,4.34,4.8,1.72,4.16,4.53,1.94,1.94,-0.75,-0.75,1.74,2.16,2.5
SC2,10/08/2019,15:00,Montrose,Airdrie Utd,0,1,A,2.39,3.64,2.88,2.21,3.82,3.07,1.94,1.94,-0.25,-0.25,1.78,2.09,2.5
SC2,10/08/2019,15:00,Raith Rvs,Clyde,5,2,H,1.71,3.81,5.05,2,3.58,3.86,2,1.88,-0.75,-0.5,1.77,2.1,2.5
SC2,17/08/2019,15:00,Airdrie Utd,Clyde,3,1,H,2.21,3.49,3.31,2.41,3.45,2.98,2.08,1.8,-0.25,-0.25,1.72,2.17,2.5
SC2,17/08/2019,15:00,Falkirk,Montrose,2,1,H,1.43,4.88,6.83,1.38,5.36,7.17,1.89,1.99,-1.25,-1.25,1.6,2.39,2.5
SC2,17/08/2019,15:00,Peterhead,Dumbarton,2,3,A,1.72,4.31,4.32,1.5,4.92,5.62,1.88,2,-0.75,-1,1.79,2.07,2.5
SC2,17/08/2019,15:00,Stranraer,Raith Rvs,3,2,H,3.54,3.98,1.98,3.99,4.45,1.76,1.87,2.01,0.5,0.75,1.65,2.3,2.5
