Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
D2,26/07/2019,19:30,Stuttgart,Hannover,2,1,H,1.74,3.99,4.59,1.72,4.04,4.65,1.96,1.94,-0.75,-0.75,1.66,2.3,2.5
D2,27/07/2019,12:00,Dresden,Nurnberg,0,1,A,2.97,3.29,2.5,2.72,3.3,2.72,1.95,1.95,0,0,1.95,1.93,2.5
D2,27/07/2019,14:30,Holstein Kiel,Sandhausen,1,1,D,2.12,3.59,3.45,1.81,4.02,4.18,1.81,2.09,-0.5,-0.5,1.63,2.37,2.5
D2,27/07/2019,14:30,Osnabruck,Heidenheim,1,3,A,2.61,3.17,2.94,2.6,3.32,2.82,1.87,2.03,0,0,1.91,1.98,2.5
D2,28/07/2019,12:30,Hamburg,Darmstadt,1,1,D,1.71,3.64,5.42,1.62,3.94,5.8,2.1,1.81,-0.75,-1,1.88,1.99,2.5
D2,28/07/2019,14:30,Greuther Furth,Erzgebirge Aue,0,2,A,2.25,3.23,3.49,2.2,3.33,3.51,1.9,2,-0.25,-0.25,2.1,1.79,2.5
D2,28/07/2019,14:30,Regensburg,Bochum,3,1,H,2.4,3.48,2.98,2.24,3.6,3.16,1.97,1.93,-0.25,-0.25,1.68,2.27,2.5
D2,28/07/2019,14:30,Wehen,Karlsruhe,1,2,A,2.46,3.25,3.08,2.45,3.5,2.89,1.79,2.12,-0.25,0,1.81,2.08,2.5
D2,29/07/2019,19:30,Bielefeld,St Pauli,1,1,D,2.23,3.48,3.28,1.89,3.87,3.96,2.19,1.74,-0.25,-0.75,1.83,2.06,2.5
D2,02/08/2019,17:30,Bochum,Bielefeld,3,3,D,2.79,3.58,2.52,2.85,3.62,2.45,2.1,1.81,0,0,1.7,2.22,2.5
D2,02/08/2019,17:30,Sandhausen,Osnabruck,0,1,A,2.05,3.37,4,2.23,3.36,3.47,1.92,1.98,-0.5,-0.25,1.98,1.91,2.5
D2,02/08/2019,19:30,St Pauli,Greuther Furth,1,3,A,2.12,3.43,3.68,2.17,3.54,3.44,1.88,2.02,-0.25,-0.25,1.86,2.02,2.5
D2,03/08/2019,12:00,Karlsruhe,Dresden,4,2,H,2.17,3.45,3.52,2.01,3.64,3.82,1.7,2.2,-0.25,-0.25,1.9,1.98,2.5
D2,03/08/2019,14:30,Hannover,Regensburg,1,1,D,2.04,3.46,3.93,2.27,3.74,3.06,1.99,1.91,-0.5,-0.25,1.67,2.29,2.5
D2,04/08/2019,12:30,Heidenheim,Stuttgart,2,2,D,3.69,3.41,2.12,2.72,3.51,2.61,1.99,1.91,0.25,0,1.68,2.26,2.5
D2,04/08/2019,14:30,Darmstadt,Holstein Kiel,2,0,H,2.53,3.53,2.81,2.96,3.64,2.37,1.83,2.06,0,0.25,1.57,2.5,2.5
D2,04/08/2019,14:30,Erzgebirge Aue,Wehen,3,2,H,2.23,3.34,3.49,2.56,3.45,2.82,1.85,2.04,-0.25,0,1.85,2.03,2.5
D2,05/08/2019,19:30,Nurnberg,Hamburg,0,4,A,2.67,3.25,2.84,3.08,3.34,2.44,1.81,2.09,0,0.25,2.15,1.75,2.5
D2,16/08/2019,17:30,Hamburg,Bochum,1,0,H,1.49,4.48,6.88,1.55,4.24,6.38,1.91,1.99,-1.25,-1,1.64,2.34,2.5
D2,16/08/2019,17:30,Sandhausen,Nurnberg,3,2,H,2.67,3.22,2.86,2.72,3.25,2.78,1.93,1.97,0,0,2.15,1.75,2.5
D2,17/08/2019,12:00,Bielefeld,Erzgebirge Aue,3,1,H,1.7,3.95,5.09,1.66,4.02,5.39,1.85,2.06,-0.75,-0.75,1.75,2.16,2.5
D2,17/08/2019,12:00,Stuttgart,St Pauli,2,1,H,1.48,4.55,6.85,1.44,4.81,7.17,1.96,1.94,-1.25,-1.25,1.53,2.58,2.5
D2,17/08/2019,12:00,Wehen,Hannover,0,3,A,3.08,3.4,2.4,3.13,3.62,2.28,1.92,1.99,0.25,0.25,1.67,2.28,2.5
D2,18/08/2019,12:30,Dresden,Heidenheim,2,1,H,2.77,3.46,2.6,2.72,3.55,2.59,2,1.9,0,0,1.65,2.31,2.5
D2,18/08/2019,12:30,Greuther Furth,Regensburg,1,0,H,2.66,3.34,2.79,2.84,3.48,2.53,2.06,1.83,0,0,1.66,2.31,2.5
D2,18/08/2019,12:30,Holstein Kiel,Karlsruhe,2,1,H,2.17,3.67,3.31,1.97,3.91,3.7,1.97,1.93,-0.25,-0.5,1.58,2.48,2.5
D2,19/08/2019,19:30,Osnabruck,Darmstadt,4,0,H,2.45,3.25,3.13,2.31,3.39,3.27,1.99,1.91,-0.25,-0.25,2.02,1.86,2.5
D2,23/08/2019,17:30,Darmstadt,Dresden,0,0,D,2.42,3.43,3.03,2.48,3.46,2.93,1.79,2.12,-0.25,0,1.83,2.06,2.5
D2,23/08/2019,17:30,Erzgebirge Aue,Stuttgart,0,0,D,4.17,4.18,1.79,3.83,3.82,1.96,1.94,1.96,0.75,0.5,1.59,2.45,2.5
D2,24/08/2019,12:00,Bochum,Wehen,3,3,D,2.03,3.75,3.63,2.09,3.79,3.43,2.09,1.81,-0.5,-0.5,1.64,2.35,2.5
