Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
D2,23/07/2021,19:30,Schalke 04,Hamburg,1,3,A,2.7,3.6,2.64,2.61,3.66,2.7,1.92,1.99,0,0,1.7,2.23,2.5
D2,24/07/2021,12:30,Darmstadt,Regensburg,0,2,A,3.05,3.17,2.53,2.57,3.26,2.97,1.81,2.09,0.25,0,1.98,1.88,2.5
D2,24/07/2021,12:30,Dresden,Ingolstadt,3,0,H,2.45,3.44,3.04,2.47,3.39,3.05,2.12,1.81,-0.25,-0.25,2.03,1.86,2.5
D2,24/07/2021,12:30,Hansa Rostock,Karlsruhe,1,3,A,2.78,3.37,2.7,2.82,3.31,2.7,2,1.91,0,0,2.13,1.78,2.5
D2,24/07/2021,12:30,Heidenheim,Paderborn,0,0,D,2.34,3.59,3.1,2.21,3.59,3.36,1.92,1.99,-0.25,-0.25,1.75,2.17,2.5
D2,24/07/2021,19:30,Werder Bremen,Hannover,1,1,D,1.93,3.9,3.89,1.96,3.73,3.98,1.96,1.94,-0.5,-0.5,1.75,2.17,2.5
D2,25/07/2021,12:30,Nurnberg,Erzgebirge Aue,0,0,D,1.7,3.91,5.39,1.56,4.33,6.23,1.95,1.95,-0.75,-1,1.75,2.16,2.5
D2,25/07/2021,12:30,Sandhausen,Fortuna Dusseldorf,0,2,A,3.45,3.47,2.22,3.27,3.39,2.34,1.9,2.01,0.25,0.25,1.94,1.94,2.5
D2,25/07/2021,12:30,St Pauli,Holstein Kiel,3,0,H,2.65,3.56,2.71,2.56,3.63,2.77,1.88,2.03,0,0,1.78,2.12,2.5
D2,30/07/2021,17:30,Karlsruhe,Darmstadt,3,0,H,1.33,4.41,8.05,1.59,4.19,6.12,2.01,1.9,-1.25,-1,1.76,2.14,2.5
D2,30/07/2021,17:30,Paderborn,Nurnberg,2,2,D,2.62,3.56,2.73,2.61,3.64,2.7,1.92,1.99,0,0,1.85,2.05,2.5
D2,31/07/2021,12:30,Hannover,Hansa Rostock,0,3,A,1.85,3.91,4.31,1.68,4.16,5.13,1.88,2.03,-0.5,-0.75,1.76,2.15,2.5
D2,31/07/2021,12:30,Ingolstadt,Heidenheim,1,2,A,3.27,3.27,2.4,3.23,3.35,2.38,1.87,2.04,0.25,0.25,2.01,1.88,2.5
D2,31/07/2021,12:30,Regensburg,Sandhausen,3,0,H,2.29,3.41,3.35,2.23,3.39,3.51,1.91,1.99,-0.25,-0.25,2.08,1.81,2.5
D2,31/07/2021,19:30,Fortuna Dusseldorf,Werder Bremen,2,3,A,2.37,3.49,3.14,2.27,3.65,3.2,1.96,1.94,-0.25,-0.25,1.81,2.07,2.5
D2,01/08/2021,12:30,Erzgebirge Aue,St Pauli,0,0,D,3.71,3.7,2.05,3.8,3.8,1.99,1.92,1.99,0.5,0.5,1.73,2.19,2.5
D2,01/08/2021,12:30,Hamburg,Dresden,1,1,D,1.69,3.97,5.31,1.64,4.12,5.65,2.08,1.84,-0.75,-1,1.68,2.29,2.5
D2,01/08/2021,12:30,Holstein Kiel,Schalke 04,0,3,A,2.5,3.4,2.99,2.26,3.69,3.18,1.96,1.94,0,-0.25,1.77,2.13,2.5
D2,13/08/2021,17:30,Schalke 04,Erzgebirge Aue,1,1,D,1.58,4.06,6.55,1.54,4.27,6.77,1.92,1.99,-1,-1,1.73,2.2,2.5
D2,13/08/2021,17:30,St Pauli,Hamburg,3,2,H,3.07,3.7,2.31,3.14,3.75,2.26,1.93,1.97,0.25,0.25,1.6,2.45,2.5
D2,14/08/2021,12:30,Holstein Kiel,Regensburg,0,3,A,2.08,3.71,3.53,2.23,3.44,3.47,1.92,1.99,-0.5,-0.25,1.86,2.03,2.5
D2,14/08/2021,12:30,Nurnberg,Fortuna Dusseldorf,2,0,H,2.53,3.4,2.92,2.36,3.51,3.13,2.04,1.88,0,-0.25,1.94,1.94,2.5
D2,14/08/2021,12:30,Sandhausen,Karlsruhe,0,0,D,3.32,3.59,2.21,3.54,3.6,2.13,2.07,1.85,0.25,0.25,1.81,2.07,2.5
D2,14/08/2021,19:30,Dresden,Hannover,2,0,H,2.89,3.31,2.6,2.87,3.58,2.5,2.1,1.83,0,0,1.85,2.05,2.5
D2,15/08/2021,12:30,Darmstadt,Ingolstadt,6,1,H,2.85,3.52,2.51,2.68,3.53,2.7,1.94,1.96,0,0,1.81,2.07,2.5
D2,15/08/2021,12:30,Heidenheim,Hansa Rostock,1,1,D,2.01,3.56,3.92,1.96,3.6,4.14,1.96,1.94,-0.5,-0.5,1.96,1.93,2.5
D2,15/08/2021,12:30,Werder Bremen,Paderborn,1,4,A,1.92,3.6,4.24,1.95,3.69,4.07,1.95,1.95,-0.5,-0.5,1.73,2.2,2.5
D2,20/08/2021,17:30,Fortuna Dusseldorf,Holstein Kiel,2,2,D,1.85,3.92,4.28,1.93,3.75,4.08,1.93,1.97,-0.5,-0.5,1.76,2.14,2.5
D2,20/08/2021,17:30,Hannover,Heidenheim,1,0,H,2.39,3.43,3.14,2.16,3.68,3.4,1.88,2.03,-0.25,-0.25,1.89,2,2.5
D2,21/08/2021,12:30,Karlsruhe,Werder Bremen,0,0,D,2.18,3.53,3.5,2.16,3.63,3.44,1.88,2.04,-0.25,-0.25,1.76,2.14,2.5
D2,21/08/2021,12:30,Paderborn,St Pauli,3,1,H,2.61,3.41,2.85,2.16,3.86,3.26,1.89,2.02,0,-0.25,1.55,2.57,2.5
D2,21/08/2021,12:30,Regensburg,Schalke 04,4,1,H,2.94,3.39,2.55,2.68,3.37,2.8,1.91,2,0,0,1.89,1.99,2.5
D2,21/08/2021,19:30,Hansa Rostock,Dresden,1,3,A,2.62,3.32,2.86,2.58,3.34,2.93,1.83,2.09,0,0,2.12,1.78,2.5
D2,22/08/2021,12:30,Erzgebirge Aue,Sandhausen,1,3,A,2.52,3.44,2.9,2.51,3.48,2.92,1.81,2.11,-0.25,0,2.01,1.88,2.5
D2,22/08/2021,12:30,Hamburg,Darmstadt,2,2,D,1.68,3.94,5.34,1.7,4.35,4.73,1.87,2.05,-0.75,-0.75,1.46,2.82,2.5
D2,22/08/2021,12:30,Ingolstadt,Nurnberg,0,0,D,3.72,3.67,2.03,3.46,3.42,2.24,1.98,1.93,0.5,0.25,1.92,1.97,2.5
D2,27/08/2021,17:30,Nurnberg,Karlsruhe,2,1,H,2.14,3.55,3.58,2.03,3.42,4.09,2.03,1.88,-0.25,-0.5,2.09,1.82,2.5
D2,27/08/2021,17:30,Sandhausen,Ingolstadt,0,2,A,2.49,3.38,3.03,2.48,3.47,2.97,1.78,2.14,-0.25,0,1.87,2.02,2.5
D2,28/08/2021,12:30,Darmstadt,Hannover,4,0,H,2.46,3.59,2.92,2.33,3.7,3.04,2.03,1.88,0,-0.25,1.68,2.28,2.5
D2,28/08/2021,12:30,Heidenheim,Hamburg,0,0,D,2.9,3.55,2.49,2.69,3.63,2.63,1.97,1.93,0,0,1.68,2.28,2.5
D2,28/08/2021,12:30,Holstein Kiel,Erzgebirge Aue,3,0,H,1.77,3.84,4.75,1.73,3.84,5.2,1.93,1.98,-0.75,-0.75,1.72,2.2,2.5
D2,28/08/2021,19:30,Schalke 04,Fortuna Dusseldorf,3,1,H,2.29,3.57,3.16,2.53,3.5,2.88,1.83,2.09,-0.25,0,1.78,2.12,2.5
D2,29/08/2021,12:30,Dresden,Paderborn,0,3,A,2.54,3.29,2.98,2.49,3.63,2.86,1.83,2.1,0,0,1.68,2.28,2.5
D2,29/08/2021,12:30,St Pauli,Regensburg,2,0,H,2.38,3.45,3.09,2.24,3.67,3.23,1.94,1.96,-0.25,-0.25,1.61,2.42,2.5
D2,29/08/2021,12:30,Werder Bremen,Hansa Rostock,3,0,H,1.78,3.8,4.73,1.87,3.59,4.65,1.87,2.05,-0.75,-0.5,1.85,2.04,2.5
D2,11/09/2021,12:30,Hannover,St Pauli,1,0,H,2.5,3.69,2.76,2.8,3.68,2.5,2.07,1.85,0,0,1.62,2.4,2.5
D2,11/09/2021,12:30,Ingolstadt,Werder Bremen,0,3,A,3.52,3.98,2,3.62,3.77,2.05,1.86,2.05,0.5,0.5,1.75,2.16,2.5
D2,11/09/2021,12:30,Karlsruhe,Holstein Kiel,2,2,D,2.43,3.46,3.01,2.31,3.54,3.21,1.99,1.92,-0.25,-0.25,1.79,2.1,2.5
D2,11/09/2021,19:30,Hamburg,Sandhausen,2,1,H,1.5,4.81,6.15,1.42,5.25,7.28,1.92,1.98,-1,-1.25,1.46,2.82,2.5
D2,12/09/2021,12:30,Erzgebirge Aue,Fortuna Dusseldorf,0,1,A,4.28,3.57,1.94,3.97,3.88,1.93,1.98,1.93,0.5,0.5,1.65,2.35,2.5
D2,12/09/2021,12:30,Hansa Rostock,Darmstadt,2,1,H,3.04,3.59,2.34,3.03,3.69,2.34,1.88,2.04,0.25,0.25,1.67,2.3,2.5
D2,12/09/2021,12:30,Heidenheim,Dresden,2,1,H,2.15,3.61,3.43,2.2,3.52,3.45,1.9,2.01,-0.25,-0.25,2.02,1.87,2.5
D2,12/09/2021,12:30,Paderborn,Schalke 04,0,1,A,2.62,3.78,2.62,2.55,3.52,2.84,1.85,2.06,0,0,1.73,2.19,2.5
D2,12/09/2021,12:30,Regensburg,Nurnberg,2,2,D,2.77,3.47,2.64,2.76,3.37,2.71,1.97,1.93,0,0,2.02,1.88,2.5
D2,17/09/2021,17:30,Nurnberg,Hansa Rostock,1,0,H,1.94,3.45,4.45,1.88,3.64,4.5,1.88,2.03,-0.5,-0.5,1.91,1.98,2.5
D2,17/09/2021,17:30,Schalke 04,Karlsruhe,1,2,A,1.85,3.91,4.27,1.79,4.13,4.36,2.02,1.88,-0.5,-0.75,1.61,2.43,2.5
D2,18/09/2021,12:30,Fortuna Dusseldorf,Regensburg,1,1,D,1.99,3.78,3.83,1.83,4.07,4.22,1.82,2.09,-0.5,-0.5,1.64,2.37,2.5
D2,18/09/2021,12:30,Holstein Kiel,Hannover,0,3,A,2.43,3.62,2.94,2.13,3.73,3.44,1.85,2.06,-0.25,-0.25,1.78,2.12,2.5
D2,18/09/2021,12:30,Sandhausen,Heidenheim,1,3,A,3.37,3.63,2.19,3.9,3.77,1.97,1.93,1.97,0.25,0.5,1.79,2.1,2.5
D2,18/09/2021,19:30,Werder Bremen,Hamburg,0,2,A,2.38,3.53,3.08,2.15,3.82,3.32,1.88,2.03,-0.25,-0.25,1.61,2.42,2.5
D2,19/09/2021,12:30,Darmstadt,Dresden,1,0,H,2.1,3.68,3.57,2.1,3.73,3.53,2.1,1.83,-0.25,-0.5,1.7,2.25,2.5
D2,19/09/2021,12:30,Erzgebirge Aue,Paderborn,1,4,A,3.74,3.53,2.09,3.98,3.84,1.93,1.97,1.93,0.5,0.5,1.72,2.21,2.5
D2,19/09/2021,12:30,St Pauli,Ingolstadt,4,1,H,1.66,4.31,5.08,1.67,4.21,5.17,1.85,2.06,-0.75,-0.75,1.63,2.38,2.5
D2,24/09/2021,17:30,Heidenheim,Darmstadt,2,1,H,2.06,3.84,3.52,2.04,3.8,3.65,2.04,1.88,-0.25,-0.5,1.64,2.36,2.5
D2,24/09/2021,17:30,Regensburg,Erzgebirge Aue,3,2,H,1.69,4.12,5.08,1.67,4.1,5.29,1.85,2.06,-0.75,-0.75,1.69,2.25,2.5
D2,25/09/2021,12:30,Ingolstadt,Fortuna Dusseldorf,1,2,A,4.03,3.9,1.91,3.68,3.77,2.03,1.88,2.03,0.5,0.5,1.7,2.24,2.5
D2,25/09/2021,12:30,Karlsruhe,St Pauli,1,3,A,2.82,3.6,2.53,2.45,3.63,2.91,1.79,2.13,0,0,1.63,2.38,2.5
D2,25/09/2021,12:30,Paderborn,Holstein Kiel,1,2,A,2.06,3.78,3.59,1.94,4,3.76,1.94,1.96,-0.5,-0.5,1.57,2.52,2.5
D2,25/09/2021,19:30,Hansa Rostock,Schalke 04,0,2,A,4.06,3.69,1.95,3.05,3.47,2.43,1.83,2.09,0.5,0.25,1.87,2.02,2.5
D2,26/09/2021,12:30,Dresden,Werder Bremen,3,0,H,3.65,3.65,2.08,3.89,3.6,2.03,1.88,2.03,0.25,0.5,1.93,1.96,2.5
D2,26/09/2021,12:30,Hamburg,Nurnberg,2,2,D,2.02,3.68,3.81,1.83,3.95,4.32,1.83,2.09,-0.5,-0.5,1.68,2.28,2.5
D2,26/09/2021,12:30,Hannover,Sandhausen,1,2,A,1.66,4.05,5.52,1.53,4.56,6.38,1.83,2.09,-0.75,-1,1.57,2.52,2.5
D2,01/10/2021,17:30,Erzgebirge Aue,Hamburg,1,1,D,5.59,4.53,1.58,5.88,4.8,1.53,2.06,1.86,1,1,1.48,2.77,2.5
D2,01/10/2021,17:30,Werder Bremen,Heidenheim,3,0,H,2.01,3.63,3.91,1.97,3.71,3.98,1.97,1.93,-0.5,-0.5,1.74,2.18,2.5
D2,02/10/2021,12:30,Fortuna Dusseldorf,Paderborn,2,3,A,2.45,3.57,2.96,2.21,3.69,3.28,1.92,1.99,-0.25,-0.25,1.61,2.42,2.5
D2,02/10/2021,12:30,Holstein Kiel,Hansa Rostock,0,2,A,1.97,3.62,4.09,1.93,3.66,4.24,1.93,1.98,-0.5,-0.5,1.79,2.1,2.5
D2,02/10/2021,12:30,Regensburg,Karlsruhe,2,2,D,2.34,3.43,3.23,2.32,3.45,3.26,1.99,1.92,-0.25,-0.25,1.82,2.06,2.5
D2,02/10/2021,19:30,Nurnberg,Hannover,0,0,D,2.08,3.61,3.68,2.46,3.36,3.09,2.11,1.82,-0.5,-0.25,1.93,1.96,2.5
D2,03/10/2021,12:30,Sandhausen,Darmstadt,1,6,A,3.4,3.82,2.12,3.11,3.73,2.28,1.92,1.99,0.25,0.25,1.62,2.4,2.5
D2,03/10/2021,12:30,Schalke 04,Ingolstadt,3,0,H,1.56,4.18,6.61,1.49,4.62,6.89,2.09,1.83,-1,-1.25,1.64,2.37,2.5
D2,03/10/2021,12:30,St Pauli,Dresden,3,0,H,1.74,4.13,4.7,1.79,3.97,4.56,2.01,1.89,-0.75,-0.75,1.69,2.25,2.5
D2,15/10/2021,17:30,Hannover,Schalke 04,0,1,A,2.76,3.52,2.62,2.69,3.42,2.76,1.93,1.98,0,0,1.89,1.99,2.5
D2,15/10/2021,17:30,Paderborn,Regensburg,1,1,D,2.04,3.77,3.66,1.91,4.06,3.85,1.91,1.99,-0.5,-0.5,1.6,2.46,2.5
D2,16/10/2021,12:30,Heidenheim,St Pauli,2,4,A,2.7,3.35,2.79,2.66,3.47,2.75,1.92,1.99,0,0,1.76,2.15,2.5
D2,16/10/2021,12:30,Ingolstadt,Holstein Kiel,1,1,D,3.26,3.48,2.31,2.92,3.47,2.52,2.11,1.82,0.25,0,1.93,1.96,2.5
D2,16/10/2021,12:30,Karlsruhe,Erzgebirge Aue,2,1,H,1.71,4.02,5.05,1.65,4.09,5.6,1.82,2.1,-0.75,-0.75,1.73,2.2,2.5
D2,16/10/2021,19:30,Hamburg,Fortuna Dusseldorf,1,1,D,1.91,3.79,4.15,1.99,3.71,3.88,1.99,1.92,-0.5,-0.5,1.67,2.3,2.5
D2,17/10/2021,12:30,Darmstadt,Werder Bremen,3,0,H,2.95,3.59,2.44,3.03,3.71,2.33,1.88,2.03,0,0.25,1.54,2.59,2.5
D2,17/10/2021,12:30,Dresden,Nurnberg,0,1,A,2.93,3.25,2.64,2.93,3.27,2.63,2.06,1.85,0,0,2.12,1.78,2.5
D2,17/10/2021,12:30,Hansa Rostock,Sandhausen,1,1,D,2.1,3.4,3.88,1.93,3.62,4.24,1.93,1.97,-0.5,-0.5,1.85,2.05,2.5
D2,22/10/2021,17:30,Erzgebirge Aue,Ingolstadt,1,0,H,2.46,3.51,2.97,2.44,3.58,2.96,2.11,1.82,-0.25,-0.25,1.88,2.01,2.5
D2,22/10/2021,17:30,Paderborn,Hamburg,1,2,A,2.35,3.8,2.94,2.42,3.84,2.83,2.11,1.81,-0.25,-0.25,1.56,2.55,2.5
D2,23/10/2021,12:30,Fortuna Dusseldorf,Karlsruhe,3,1,H,2.1,3.62,3.62,1.99,3.79,3.8,1.99,1.92,-0.25,-0.5,1.66,2.32,2.5
D2,23/10/2021,12:30,Holstein Kiel,Darmstadt,1,1,D,2.35,3.71,3,2.37,3.79,2.93,2.07,1.85,-0.25,-0.25,1.68,2.29,2.5
D2,23/10/2021,12:30,Nurnberg,Heidenheim,4,0,H,2.38,3.32,3.27,2.32,3.36,3.34,1.98,1.92,-0.25,-0.25,2.14,1.76,2.5
D2,23/10/2021,19:30,Schalke 04,Dresden,3,0,H,1.56,4.19,6.49,1.61,3.9,6.5,2.08,1.84,-1,-1,1.99,1.89,2.5
D2,24/10/2021,12:30,Regensburg,Hannover,3,1,H,2.38,3.56,3.06,2.41,3.5,3.06,2.08,1.84,-0.25,-0.25,1.93,1.96,2.5
D2,24/10/2021,12:30,Sandhausen,Werder Bremen,2,2,D,4.72,4.07,1.75,5.55,4.26,1.62,1.88,2.03,0.75,1,1.67,2.31,2.5
D2,24/10/2021,12:30,St Pauli,Hansa Rostock,4,0,H,1.57,4.6,5.68,1.57,4.26,6.23,1.99,1.92,-1,-1,1.71,2.22,2.5
D2,29/10/2021,17:30,Darmstadt,Nurnberg,2,0,H,2.08,3.6,3.69,2.06,3.74,3.63,2.06,1.85,-0.25,-0.5,1.76,2.15,2.5
D2,29/10/2021,17:30,Heidenheim,Schalke 04,1,0,H,2.91,3.37,2.59,2.71,3.44,2.72,1.95,1.95,0,0,1.94,1.94,2.5
D2,30/10/2021,12:30,Dresden,Sandhausen,0,1,A,1.97,3.61,4.09,1.98,3.6,4.05,1.98,1.93,-0.5,-0.5,1.85,2.05,2.5
D2,30/10/2021,12:30,Hannover,Erzgebirge Aue,1,1,D,1.76,3.83,4.93,1.71,4.02,5.08,1.9,2,-0.75,-0.75,1.71,2.23,2.5
D2,30/10/2021,12:30,Werder Bremen,St Pauli,1,1,D,2.35,3.71,3,2.21,3.84,3.17,1.93,1.97,-0.25,-0.25,1.57,2.52,2.5
D2,30/10/2021,19:30,Hamburg,Holstein Kiel,1,1,D,1.74,4.08,4.76,1.73,4.19,4.7,1.91,2,-0.75,-0.75,1.51,2.66,2.5
D2,31/10/2021,12:30,Hansa Rostock,Fortuna Dusseldorf,2,1,H,3.28,3.69,2.21,3.18,3.52,2.33,1.89,2.01,0.25,0.25,1.96,1.93,2.5
D2,31/10/2021,12:30,Ingolstadt,Regensburg,0,3,A,3.17,3.44,2.37,3.31,3.37,2.33,1.91,2,0.25,0.25,2.12,1.78,2.5
D2,31/10/2021,12:30,Karlsruhe,Paderborn,2,4,A,2.74,3.7,2.55,2.62,3.7,2.66,1.93,1.97,0,0,1.64,2.36,2.5
D2,05/11/2021,17:30,Holstein Kiel,Dresden,2,1,H,1.92,3.78,4.11,1.94,3.65,4.15,1.94,1.96,-0.5,-0.5,1.93,1.96,2.5
D2,05/11/2021,17:30,Nurnberg,Werder Bremen,1,2,A,2.86,3.55,2.52,2.98,3.35,2.54,2.12,1.81,0,0,2.02,1.88,2.5
D2,06/11/2021,12:30,Fortuna Dusseldorf,Hannover,1,1,D,1.91,3.84,4.08,2.03,3.64,3.84,2.03,1.88,-0.5,-0.5,1.85,2.05,2.5
D2,06/11/2021,12:30,Paderborn,Ingolstadt,2,1,H,1.52,4.44,6.77,1.65,4.13,5.46,2.16,1.77,-1,-1,1.68,2.22,2.5
D2,06/11/2021,12:30,Regensburg,Hansa Rostock,2,3,A,1.99,3.65,3.96,2.03,3.53,3.98,2.03,1.88,-0.5,-0.5,1.99,1.9,2.5
D2,06/11/2021,19:30,Karlsruhe,Hamburg,1,1,D,3.21,3.64,2.26,3.24,3.66,2.24,1.96,1.94,0.25,0.25,1.69,2.25,2.5
D2,07/11/2021,12:30,Erzgebirge Aue,Heidenheim,2,0,H,3.66,3.45,2.15,3.59,3.48,2.16,2.05,1.86,0.5,0.25,1.95,1.93,2.5
D2,07/11/2021,12:30,Schalke 04,Darmstadt,2,4,A,1.92,3.97,3.9,2.03,3.65,3.85,2.03,1.88,-0.5,-0.5,1.69,2.27,2.5
D2,19/11/2021,17:30,Hannover,Paderborn,0,0,D,2.77,3.42,2.67,2.41,3.68,2.93,1.77,2.15,0,0,1.65,2.35,2.5
D2,19/11/2021,17:30,Sandhausen,Nurnberg,1,2,A,3.83,3.53,2.07,3.85,3.52,2.06,1.85,2.06,0.5,0.5,2,1.89,2.5
D2,20/11/2021,12:30,Darmstadt,St Pauli,4,0,H,2.67,3.59,2.67,2.54,3.73,2.74,1.88,2.03,0,0,1.57,2.52,2.5
D2,20/11/2021,12:30,Hamburg,Regensburg,4,1,H,1.71,3.97,5.16,1.75,4.06,4.69,1.94,1.96,-0.75,-0.75,1.56,2.56,2.5
D2,20/11/2021,12:30,Hansa Rostock,Erzgebirge Aue,1,2,A,2.04,3.48,3.97,2.04,3.48,3.98,2.04,1.87,-0.5,-0.5,2.06,1.85,2.5
D2,20/11/2021,19:30,Werder Bremen,Schalke 04,1,1,D,2.36,3.55,3.1,2.15,3.53,3.57,1.85,2.06,-0.25,-0.25,1.95,1.93,2.5
D2,21/11/2021,12:30,Dresden,Fortuna Dusseldorf,1,0,H,3.11,3.51,2.37,2.98,3.33,2.55,2.12,1.81,0.25,0,2.03,1.86,2.5
D2,21/11/2021,12:30,Heidenheim,Holstein Kiel,2,1,H,2.24,3.43,3.45,2.17,3.57,3.48,1.88,2.04,-0.25,-0.25,1.72,2.2,2.5
D2,21/11/2021,12:30,Ingolstadt,Karlsruhe,1,1,D,3.21,3.44,2.35,2.83,3.39,2.64,2.02,1.88,0.25,0,2,1.88,2.5
D2,24/11/2021,17:30,St Pauli,Sandhausen,3,1,H,1.38,5.45,8.01,1.44,4.94,7.32,1.97,1.93,-2.5,-1.25,1.56,2.56,2.5
D2,26/11/2021,17:30,Fortuna Dusseldorf,Heidenheim,0,1,A,2.29,3.46,3.32,2.25,3.42,3.43,1.93,1.97,-0.25,-0.25,2.02,1.88,2.5
D2,26/11/2021,17:30,Regensburg,Dresden,3,1,H,2.24,3.37,3.52,2.22,3.33,3.57,1.9,2.01,-0.25,-0.25,1.94,1.94,2.5
D2,27/11/2021,12:30,Erzgebirge Aue,Darmstadt,1,2,A,4.05,3.94,1.89,3.99,4.1,1.87,2.04,1.87,0.5,0.5,1.61,2.42,2.5
D2,27/11/2021,12:30,Karlsruhe,Hannover,4,0,H,2.38,3.61,3.03,2.33,3.53,3.17,2.01,1.89,-0.25,-0.25,1.85,2.04,2.5
D2,27/11/2021,12:30,Schalke 04,Sandhausen,5,2,H,1.46,4.76,7.22,1.56,4.58,5.75,1.91,1.99,-1.25,-1,1.58,2.49,2.5
D2,27/11/2021,19:30,Holstein Kiel,Werder Bremen,2,1,H,3.2,3.48,2.34,2.81,3.73,2.48,1.78,2.15,0.25,0.25,1.66,2.31,2.5
D2,28/11/2021,12:30,Hamburg,Ingolstadt,3,0,H,1.5,4.39,7.31,1.5,4.6,7.02,2.1,1.9,-1.25,-1.25,1.61,2.42,2.5
D2,28/11/2021,12:30,Nurnberg,St Pauli,2,3,A,3,3.52,2.44,2.54,3.42,2.92,1.83,2.1,0.25,0,1.86,2.07,2.5
D2,28/11/2021,12:30,Paderborn,Hansa Rostock,1,1,D,1.83,3.96,4.34,1.92,3.8,4.09,1.92,1.99,-0.75,-0.5,1.7,2.23,2.5
D2,03/12/2021,17:30,Darmstadt,Fortuna Dusseldorf,1,3,A,1.93,3.93,3.92,1.88,3.82,4.23,1.88,2.03,-0.5,-0.5,1.74,2.18,2.5
D2,03/12/2021,17:30,Werder Bremen,Erzgebirge Aue,4,0,H,1.42,4.89,8.02,1.46,4.65,7.56,2.02,1.89,-1.25,-1.25,1.59,2.48,2.5
D2,04/12/2021,12:30,Hansa Rostock,Ingolstadt,1,1,D,1.49,4.37,7.7,1.6,4.11,6.09,2.06,1.85,-1,-1,1.94,1.94,2.5
D2,04/12/2021,12:30,Nurnberg,Holstein Kiel,2,1,H,2.43,3.36,3.14,2.25,3.61,3.26,1.95,1.95,-0.25,-0.25,1.79,2.11,2.5
D2,04/12/2021,12:30,Sandhausen,Paderborn,1,1,D,3.69,3.75,2.04,2.98,3.64,2.4,1.84,2.08,0.5,0.25,1.71,2.23,2.5
D2,04/12/2021,19:30,St Pauli,Schalke 04,2,1,H,2.14,3.69,3.45,2.05,3.87,3.55,2.05,1.86,-0.25,-0.5,1.63,2.37,2.5
D2,05/12/2021,12:30,Dresden,Karlsruhe,3,1,H,2.78,3.42,2.66,2.82,3.33,2.68,2,1.91,0,0,2.02,1.87,2.5
D2,05/12/2021,12:30,Hannover,Hamburg,1,0,H,3.81,3.75,2,3.81,3.79,1.99,1.92,1.99,0.5,0.5,1.68,2.27,2.5
D2,05/12/2021,12:30,Heidenheim,Regensburg,3,0,H,2.09,3.75,3.53,2.12,3.64,3.55,2.11,1.8,-0.25,-0.5,1.84,2.06,2.5
D2,10/12/2021,17:30,Regensburg,Werder Bremen,2,3,A,3.53,3.68,2.11,3.72,3.83,2,1.9,2,0.25,0.5,1.78,2.13,2.5
D2,10/12/2021,17:30,Schalke 04,Nurnberg,4,1,H,2.28,3.46,3.32,2.15,3.52,3.58,1.85,2.06,-0.25,-0.25,1.99,1.9,2.5
D2,11/12/2021,12:30,Holstein Kiel,Sandhausen,2,2,D,1.62,4.22,5.69,1.57,4.46,5.9,1.91,2,-0.75,-1,1.52,2.62,2.5
D2,11/12/2021,12:30,Ingolstadt,Hannover,1,2,A,3.41,3.59,2.19,3.31,3.53,2.26,1.95,1.95,0.25,0.25,2.12,1.78,2.5
D2,11/12/2021,12:30,Paderborn,Darmstadt,0,1,A,2.56,3.65,2.76,2.59,3.7,2.69,1.91,1.99,0,0,1.58,2.49,2.5
D2,11/12/2021,19:30,Fortuna Dusseldorf,St Pauli,1,1,D,3.02,3.57,2.41,3.01,3.6,2.39,1.85,2.07,0.25,0.25,1.73,2.2,2.5
D2,12/12/2021,12:30,Erzgebirge Aue,Dresden,0,1,A,2.75,3.43,2.69,2.92,3.25,2.65,2.05,1.86,0,0,2.09,1.82,2.5
D2,12/12/2021,12:30,Hamburg,Hansa Rostock,3,0,H,1.63,4.05,5.82,1.52,4.61,6.4,1.85,2.07,-1,-1,1.61,2.43,2.5
D2,12/12/2021,12:30,Karlsruhe,Heidenheim,3,2,H,2.62,3.43,2.83,2.6,3.47,2.81,1.88,2.03,0,0,1.86,2.03,2.5
D2,17/12/2021,17:30,Fortuna Dusseldorf,Sandhausen,0,1,A,1.63,4.15,5.64,1.65,4.19,5.34,1.83,2.1,-1,-0.75,1.68,2.29,2.5
D2,17/12/2021,17:30,Holstein Kiel,St Pauli,3,0,H,2.86,3.8,2.41,3.04,3.8,2.29,1.9,2,0.25,0.25,1.56,2.56,2.5
D2,18/12/2021,12:30,Erzgebirge Aue,Nurnberg,1,3,A,3.42,3.57,2.2,3.35,3.49,2.26,1.96,1.94,0.25,0.25,1.85,2.05,2.5
