Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
D2,18/09/2020,17:30,Hamburg,Fortuna Dusseldorf,2,1,H,2.31,3.67,3.11,2.26,3.65,3.22,1.96,1.94,-0.25,-0.25,1.8,2.09,2.5
D2,18/09/2020,17:30,Regensburg,Nurnberg,1,1,D,3.31,3.64,2.22,3.64,3.65,2.08,2.11,1.8,0.25,0.25,1.76,2.15,2.5
D2,19/09/2020,12:00,Hannover,Karlsruhe,2,0,H,1.66,4.04,5.25,1.75,3.89,4.91,1.98,1.93,-0.75,-0.75,1.9,1.99,2.5
D2,19/09/2020,12:00,Sandhausen,Darmstadt,3,2,H,2.46,3.25,3.06,2.53,3.32,3.01,1.79,2.14,-0.25,0,2,1.89,2.5
D2,19/09/2020,12:00,Wurzburger Kickers,Erzgebirge Aue,0,3,A,2.27,3.35,3.34,2.69,3.45,2.73,1.94,1.96,-0.25,0,1.87,2.02,2.5
D2,20/09/2020,12:30,Greuther Furth,Osnabruck,1,1,D,2.09,3.45,3.69,2.4,3.61,3,2.08,1.84,-0.25,-0.25,1.82,2.07,2.5
D2,20/09/2020,12:30,Heidenheim,Braunschweig,2,0,H,2.32,3.29,3.28,1.99,3.65,3.95,1.72,2.23,-0.25,-0.25,1.98,1.91,2.5
D2,20/09/2020,12:30,Holstein Kiel,Paderborn,1,0,H,2.41,3.57,2.9,2.3,3.96,2.94,2.02,1.89,-0.25,-0.25,1.5,2.7,2.5
D2,21/09/2020,19:30,Bochum,St Pauli,2,2,D,1.91,3.7,4.09,1.79,3.99,4.51,2.03,1.88,-0.5,-0.75,1.84,2.06,2.5
D2,25/09/2020,17:30,Erzgebirge Aue,Greuther Furth,1,1,D,2.53,3.5,2.88,2.54,3.43,2.92,1.83,2.1,0,0,1.9,1.99,2.5
D2,25/09/2020,17:30,Osnabruck,Hannover,2,1,H,3.58,3.67,2.1,3.78,3.79,2,1.91,2,0.25,0.5,1.72,2.21,2.5
D2,26/09/2020,12:00,Braunschweig,Holstein Kiel,0,0,D,2.92,3.52,2.49,3.49,3.67,2.13,2.07,1.85,0,0.25,1.67,2.29,2.5
D2,26/09/2020,12:00,Darmstadt,Regensburg,0,0,D,2.07,3.63,3.71,1.99,3.77,3.84,1.99,1.92,-0.25,-0.5,1.68,2.27,2.5
D2,26/09/2020,12:00,Fortuna Dusseldorf,Wurzburger Kickers,1,0,H,1.7,4.05,5.09,1.48,4.84,6.76,1.75,2.18,-0.75,-1,1.65,2.33,2.5
D2,27/09/2020,12:30,Karlsruhe,Bochum,0,1,A,2.66,3.3,2.77,2.97,3.38,2.45,2.15,1.77,0,0,1.97,1.91,2.5
D2,27/09/2020,12:30,Nurnberg,Sandhausen,1,0,H,2.16,3.46,3.46,2.35,3.43,3.23,2.01,1.89,-0.25,-0.25,1.93,1.96,2.5
D2,27/09/2020,12:30,St Pauli,Heidenheim,4,2,H,2.89,3.4,2.58,2.62,3.28,2.94,1.85,2.07,0,0,1.98,1.91,2.5
D2,28/09/2020,19:30,Paderborn,Hamburg,3,4,A,2.87,3.52,2.53,3.25,3.82,2.18,2.01,1.9,0,0.25,1.65,2.35,2.5
D2,02/10/2020,17:30,Bochum,Osnabruck,0,0,D,2.06,3.6,3.79,2.04,3.6,3.84,2.04,1.87,-0.5,-0.5,1.7,2.24,2.5
D2,02/10/2020,17:30,Sandhausen,St Pauli,1,0,H,2.06,3.69,3.68,2.06,3.8,3.59,1.79,2.13,-0.25,-0.25,1.64,2.36,2.5
D2,03/10/2020,12:00,Hannover,Braunschweig,4,1,H,1.71,3.84,5.38,1.47,4.8,6.9,2.07,1.85,-0.75,-1.25,1.61,2.41,2.5
