Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
E3,12/09/2020,15:00,Barrow,Stevenage,1,1,D,2.21,3.45,3.36,2.23,3.49,3.4,1.93,1.98,-0.25,-0.25,2.13,1.78,2.5
E3,12/09/2020,15:00,Bolton,Forest Green,0,1,A,2.21,3.43,3.44,2.38,3.37,3.21,2.04,1.87,-0.25,-0.25,2.06,1.83,2.5
E3,12/09/2020,15:00,Bradford,Colchester,0,0,D,2.22,3.26,3.55,2.48,3.23,3.18,2.11,1.82,-0.25,-0.25,2.32,1.66,2.5
E3,12/09/2020,15:00,Cambridge,Carlisle,3,0,H,2.45,3.29,3.06,2.36,3.39,3.23,2.02,1.88,0,-0.25,2.2,1.72,2.5
E3,12/09/2020,15:00,Cheltenham,Morecambe,1,2,A,1.88,3.64,4.27,1.87,3.7,4.45,1.87,2.04,-0.5,-0.5,2.09,1.8,2.5
E3,12/09/2020,15:00,Mansfield,Tranmere,0,0,D,2.4,3.35,3.09,2.42,3.33,3.18,2.07,1.85,-0.25,-0.25,2.12,1.78,2.5
E3,12/09/2020,15:00,Oldham,Leyton Orient,0,1,A,2.34,3.43,3.12,2.37,3.47,3.15,2.04,1.87,-0.25,-0.25,1.97,1.92,2.5
E3,12/09/2020,15:00,Port Vale,Crawley Town,2,0,H,1.91,3.83,4.01,2.14,3.66,3.48,1.85,2.06,-0.5,-0.25,1.94,1.94,2.5
E3,12/09/2020,15:00,Salford,Exeter,2,2,D,2.12,3.36,3.69,2.15,3.55,3.56,1.85,2.06,-0.5,-0.25,2.01,1.88,2.5
E3,12/09/2020,15:00,Scunthorpe,Newport County,1,1,D,2.63,3.24,2.9,2.8,3.31,2.71,1.99,1.92,0,0,2.27,1.68,2.5
E3,12/09/2020,15:00,Southend,Harrogate,0,4,A,2.56,3.4,2.87,3.04,3.58,2.38,1.85,2.06,-0.25,0.25,1.9,1.98,2.5
E3,12/09/2020,15:00,Walsall,Grimsby,1,0,H,2.16,3.47,3.47,2.1,3.48,3.76,1.8,2.11,-0.25,-0.25,2.02,1.87,2.5
E3,19/09/2020,13:00,Carlisle,Southend,2,0,H,1.68,4.06,5.26,1.85,3.79,4.45,2.12,1.8,-0.75,-0.75,2.01,1.88,2.5
E3,19/09/2020,15:00,Colchester,Bolton,2,0,H,2.63,3.43,2.8,2.28,3.43,3.36,1.95,1.94,0,-0.25,2.13,1.77,2.5
E3,19/09/2020,15:00,Crawley Town,Scunthorpe,1,0,H,2.52,3.44,2.83,2.22,3.46,3.45,1.91,1.99,-0.25,-0.25,2.02,1.88,2.5
E3,19/09/2020,15:00,Exeter,Port Vale,0,2,A,2.21,3.3,3.65,2.53,3.19,3.14,2.14,1.79,-0.25,-0.25,2.29,1.68,2.5
E3,19/09/2020,15:00,Forest Green,Bradford,2,2,D,2.25,3.35,3.5,2.3,3.28,3.46,1.96,1.94,-0.25,-0.25,2.32,1.66,2.5
E3,19/09/2020,15:00,Grimsby,Salford,0,4,A,2.96,3.41,2.52,3.36,3.44,2.27,1.95,1.95,0.25,0.25,2.08,1.81,2.5
E3,19/09/2020,15:00,Harrogate,Walsall,2,2,D,2.27,3.45,3.37,2.78,3.28,2.76,1.96,1.94,-0.25,0,2.11,1.79,2.5
E3,19/09/2020,15:00,Leyton Orient,Mansfield,2,2,D,2.92,3.55,2.48,2.82,3.48,2.6,2.04,1.88,0.25,0,2,1.89,2.5
E3,19/09/2020,15:00,Morecambe,Cambridge,0,5,A,2.53,3.11,3.21,2.55,3.16,3.14,1.76,2.17,-0.25,0,2.23,1.71,2.5
E3,19/09/2020,15:00,Newport County,Barrow,2,1,H,2.25,3.41,3.44,2.18,3.2,3.91,1.85,2.07,-0.25,-0.25,2.4,1.62,2.5
E3,19/09/2020,15:00,Stevenage,Oldham,3,0,H,2.56,3.25,2.92,2.86,3.27,2.69,2.01,1.89,0,0,2.26,1.69,2.5
E3,19/09/2020,15:00,Tranmere,Cheltenham,0,3,A,2.55,3.49,2.86,2.66,3.3,2.87,1.88,2.03,0,0,2.32,1.66,2.5
E3,26/09/2020,15:00,Barrow,Colchester,1,1,D,3.07,3.4,2.45,2.6,3.32,2.92,1.84,2.07,0.25,0,2.24,1.7,2.5
E3,26/09/2020,15:00,Bolton,Newport County,0,2,A,2.45,3.42,3.06,3.09,3.38,2.45,1.82,2.1,-0.25,0.25,2.2,1.72,2.5
E3,26/09/2020,15:00,Bradford,Stevenage,2,1,H,2.08,3.37,4,2.28,3.29,3.5,1.94,1.96,-0.5,-0.25,2.19,1.73,2.5
E3,26/09/2020,15:00,Cambridge,Tranmere,0,0,D,2.59,3.28,2.97,2.08,3.54,3.77,1.79,2.13,0,-0.25,2.42,1.61,2.5
E3,26/09/2020,15:00,Mansfield,Exeter,1,2,A,2.76,3.44,2.67,2.66,3.43,2.78,1.91,2,0,0,2.1,1.79,2.5
E3,26/09/2020,15:00,Oldham,Crawley Town,2,3,A,2.55,3.29,3.02,2.35,3.35,3.3,2.01,1.9,0,-0.25,2.13,1.77,2.5
E3,26/09/2020,15:00,Port Vale,Harrogate,0,0,D,1.99,3.75,3.86,2.43,3.38,3.12,2.08,1.83,-0.5,-0.25,2.04,1.85,2.5
E3,26/09/2020,15:00,Salford,Forest Green,0,0,D,2.23,3.49,3.42,2.52,3.48,2.91,2.16,1.76,-0.25,-0.25,1.97,1.92,2.5
E3,26/09/2020,15:00,Scunthorpe,Carlisle,1,0,H,2.57,3.34,2.95,2.77,3.28,2.76,1.95,1.95,0,0,2.3,1.67,2.5
E3,26/09/2020,15:00,Southend,Morecambe,1,2,A,2.82,3.42,2.63,2.86,3.51,2.54,2.08,1.84,0,0,1.94,1.94,2.5
E3,03/10/2020,15:00,Carlisle,Barrow,1,0,H,2.3,3.32,3.42,2.46,3.38,3.08,2.11,1.82,-0.25,-0.25,2.15,1.76,2.5
E3,03/10/2020,15:00,Colchester,Oldham,3,3,D,2.02,3.59,3.92,2.23,3.34,3.57,1.9,2,-0.5,-0.25,2.15,1.76,2.5
