Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
D1,13/08/2021,19:30,M'gladbach,Bayern Munich,1,1,D,4.73,4.39,1.71,4.53,4.31,1.75,1.99,1.93,0.75,0.75,1.42,3.01,2.5
D1,14/08/2021,14:30,Augsburg,Hoffenheim,0,4,A,3.2,3.83,2.23,3.29,3.66,2.25,1.98,1.94,0.25,0.25,1.67,2.33,2.5
D1,14/08/2021,14:30,Bielefeld,Freiburg,0,0,D,3.04,3.33,2.54,3.1,3.26,2.54,1.79,2.16,0,0.25,2.32,1.68,2.5
D1,14/08/2021,14:30,Stuttgart,Greuther Furth,5,1,H,1.9,3.93,4.13,1.85,3.87,4.45,2.09,1.83,-0.5,-0.75,1.79,2.13,2.5
D1,14/08/2021,14:30,Union Berlin,Leverkusen,1,1,D,2.83,3.44,2.65,2.74,3.25,2.86,1.92,2.01,0,0,2.13,1.79,2.5
D1,14/08/2021,14:30,Wolfsburg,Bochum,1,0,H,1.59,4.41,5.92,1.46,4.85,7.39,2.01,1.92,-1,-1.25,1.68,2.3,2.5
D1,14/08/2021,17:30,Dortmund,Ein Frankfurt,5,2,H,1.45,5.24,6.8,1.47,5.12,6.61,1.96,1.96,-1.25,-1.25,1.38,3.22,2.5
D1,15/08/2021,14:30,Mainz,RB Leipzig,1,0,H,8.09,5.66,1.38,7.54,4.98,1.44,1.96,1.96,1.5,1.25,1.67,2.33,2.5
D1,15/08/2021,16:30,FC Koln,Hertha,3,1,H,2.62,3.41,2.88,2.4,3.44,3.18,2.06,1.88,0,-0.25,2.04,1.88,2.5
D1,20/08/2021,19:30,RB Leipzig,Stuttgart,4,0,H,1.43,5.07,7.61,1.51,4.73,6.69,1.79,2.14,-1.25,-1,1.51,2.69,2.5
D1,21/08/2021,14:30,Bochum,Mainz,2,0,H,2.74,3.59,2.64,3.18,3.46,2.39,1.88,2.05,0,0.25,1.89,2.02,2.5
D1,21/08/2021,14:30,Ein Frankfurt,Augsburg,0,0,D,1.65,4.48,5.16,1.66,4.37,5.16,2.09,1.85,-1,-1,1.57,2.54,2.5
D1,21/08/2021,14:30,Freiburg,Dortmund,2,1,H,5.67,4.73,1.57,4.49,4.15,1.79,1.93,1.99,1,0.75,1.56,2.59,2.5
D1,21/08/2021,14:30,Greuther Furth,Bielefeld,1,1,D,2.62,3.5,2.82,2.65,3.51,2.79,1.91,2.01,0,0,1.87,2.04,2.5
D1,21/08/2021,14:30,Hertha,Wolfsburg,1,2,A,3.21,3.51,2.35,3.41,3.55,2.24,1.99,1.93,0.25,0.25,1.93,1.98,2.5
D1,21/08/2021,17:30,Leverkusen,M'gladbach,4,0,H,2.39,3.71,3,2.23,3.69,3.3,1.93,1.99,-0.25,-0.25,1.64,2.38,2.5
D1,22/08/2021,14:30,Hoffenheim,Union Berlin,2,2,D,2.06,3.7,3.75,1.85,3.81,4.49,1.85,2.08,-0.5,-0.5,1.8,2.11,2.5
D1,22/08/2021,16:30,Bayern Munich,FC Koln,3,2,H,1.13,9.87,23.59,1.13,10.75,23.5,2.06,1.84,-2.5,-2.75,1.2,4.74,2.5
D1,27/08/2021,19:30,Dortmund,Hoffenheim,3,2,H,1.47,5.3,6.5,1.4,6,6.9,1.8,2.13,-1.25,-1.25,1.27,4.08,2.5
D1,28/08/2021,14:30,Augsburg,Leverkusen,1,4,A,5.08,3.9,1.75,4.98,4.13,1.72,2.01,1.91,0.75,0.75,1.69,2.29,2.5
D1,28/08/2021,14:30,Bielefeld,Ein Frankfurt,1,1,D,3.52,3.7,2.13,3.47,3.6,2.19,2.03,1.89,0.25,0.25,1.81,2.1,2.5
D1,28/08/2021,14:30,FC Koln,Bochum,2,1,H,1.89,3.83,4.28,1.78,3.98,4.78,1.99,1.93,-0.5,-0.75,1.68,2.31,2.5
D1,28/08/2021,14:30,Mainz,Greuther Furth,3,0,H,1.74,4.04,5.01,1.57,4.44,6.11,1.94,1.98,-0.75,-1,1.58,2.52,2.5
D1,28/08/2021,14:30,Stuttgart,Freiburg,2,3,A,2.28,3.54,3.32,2.14,3.69,3.52,1.85,2.08,-0.25,-0.25,1.65,2.35,2.5
D1,28/08/2021,17:30,Bayern Munich,Hertha,5,0,H,1.19,7.84,15.93,1.17,8.75,18.51,1.86,2.05,-2.25,-2.25,1.25,4.21,2.5
D1,29/08/2021,14:30,Union Berlin,M'gladbach,2,1,H,2.62,3.36,2.93,2.61,3.41,2.9,1.86,2.07,0,0,1.86,2.05,2.5
D1,29/08/2021,16:30,Wolfsburg,RB Leipzig,1,0,H,3.57,3.61,2.15,3.32,3.52,2.29,1.95,1.97,0.25,0.25,1.92,1.99,2.5
D1,11/09/2021,14:30,Freiburg,FC Koln,1,1,D,2.15,3.82,3.37,2.29,3.59,3.26,1.98,1.94,-0.25,-0.25,1.76,2.17,2.5
D1,11/09/2021,14:30,Greuther Furth,Wolfsburg,0,2,A,5.8,4.45,1.59,4.47,4.31,1.76,1.95,1.97,1,0.75,1.57,2.55,2.5
D1,11/09/2021,14:30,Hoffenheim,Mainz,0,2,A,2.06,3.91,3.54,2.26,3.67,3.25,1.96,1.96,-0.5,-0.25,1.67,2.33,2.5
D1,11/09/2021,14:30,Leverkusen,Dortmund,3,4,A,3.15,3.98,2.2,3.06,3.86,2.29,1.92,2,0.25,0.25,1.46,2.85,2.5
D1,11/09/2021,14:30,Union Berlin,Augsburg,0,0,D,1.74,4.09,4.89,1.68,4.09,5.41,1.89,2.04,-0.75,-0.75,1.89,2.02,2.5
D1,11/09/2021,17:30,RB Leipzig,Bayern Munich,1,4,A,3.08,4.05,2.22,3.03,4.22,2.19,1.98,1.94,0.25,0.25,1.44,2.94,2.5
D1,12/09/2021,14:30,Ein Frankfurt,Stuttgart,1,1,D,2.07,3.85,3.57,2.09,3.93,3.45,2.09,1.85,-0.5,-0.5,1.58,2.52,2.5
D1,12/09/2021,16:30,Bochum,Hertha,1,3,A,2.8,3.42,2.68,2.77,3.42,2.72,1.98,1.94,0,0,1.96,1.94,2.5
D1,12/09/2021,18:30,M'gladbach,Bielefeld,3,1,H,1.47,4.77,7.42,1.45,4.71,7.98,2.04,1.89,-1.25,-1.25,1.56,2.57,2.5
D1,17/09/2021,19:30,Hertha,Greuther Furth,2,1,H,1.84,3.75,4.67,1.8,3.76,4.94,2.04,1.89,-0.75,-0.75,1.98,1.92,2.5
D1,18/09/2021,14:30,Augsburg,M'gladbach,1,0,H,4.25,3.98,1.86,3.42,3.77,2.15,2.06,1.88,0.5,0.25,1.65,2.36,2.5
D1,18/09/2021,14:30,Bayern Munich,Bochum,7,0,H,1.07,14.35,37.07,1.07,16.49,35.02,1.95,1.93,-3,-3.25,1.2,4.75,2.5
D1,18/09/2021,14:30,Bielefeld,Hoffenheim,0,0,D,3.65,3.56,2.14,3.81,3.68,2.05,2.18,1.77,0.25,0.25,1.69,2.28,2.5
D1,18/09/2021,14:30,Mainz,Freiburg,0,0,D,2.12,3.67,3.58,1.93,3.73,4.22,1.93,1.99,-0.5,-0.5,2.01,1.9,2.5
D1,18/09/2021,17:30,FC Koln,RB Leipzig,1,1,D,4.5,3.98,1.82,3.89,3.95,1.95,1.97,1.95,0.75,0.5,1.62,2.43,2.5
D1,19/09/2021,14:30,Stuttgart,Leverkusen,1,3,A,3.29,3.82,2.19,3.58,3.85,2.07,2.13,1.8,0.25,0.25,1.55,2.6,2.5
D1,19/09/2021,16:30,Dortmund,Union Berlin,4,2,H,1.38,5.41,8.51,1.3,6.03,10.28,2,1.9,-1.5,-1.75,1.44,2.92,2.5
D1,19/09/2021,18:30,Wolfsburg,Ein Frankfurt,1,1,D,1.85,3.83,4.47,1.85,3.9,4.41,1.85,2.09,-0.5,-0.5,1.69,2.28,2.5
D1,24/09/2021,19:30,Greuther Furth,Bayern Munich,1,3,A,22.47,13.33,1.11,19.69,11.45,1.12,1.83,2.07,2.75,2.75,1.16,4.92,2.5
D1,25/09/2021,14:30,Ein Frankfurt,FC Koln,1,1,D,2.08,3.89,3.5,2.14,3.86,3.38,1.87,2.06,-0.5,-0.25,1.57,2.56,2.5
D1,25/09/2021,14:30,Hoffenheim,Wolfsburg,3,1,H,2.87,3.53,2.56,2.58,3.54,2.84,1.87,2.06,0,0,1.74,2.21,2.5
D1,25/09/2021,14:30,Leverkusen,Mainz,1,0,H,1.77,4.07,4.7,1.74,4.1,4.84,1.95,1.97,-0.75,-0.75,1.7,2.27,2.5
D1,25/09/2021,14:30,RB Leipzig,Hertha,6,0,H,1.36,5.37,9.56,1.31,5.79,10.63,1.81,2.1,-1.5,-1.5,1.55,2.58,2.5
D1,25/09/2021,14:30,Union Berlin,Bielefeld,1,0,H,1.72,3.8,5.49,1.69,3.78,5.93,1.91,2.01,-0.75,-0.75,2.06,1.85,2.5
