Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
E0,13/08/2021,20:00,Brentford,Arsenal,2,0,H,4.05,3.46,2.05,3.94,3.33,2.13,1.81,2.13,0.5,0.5,2.44,1.62,2.5
E0,14/08/2021,12:30,Man United,Leeds,5,1,H,1.56,4.57,5.96,1.67,4.2,5.4,2.17,1.77,-1,-1,1.7,2.27,2.5
E0,14/08/2021,15:00,Burnley,Brighton,1,2,A,3.3,3.12,2.51,3.27,3.14,2.51,1.81,2.14,0.25,0.25,2.33,1.67,2.5
E0,14/08/2021,15:00,Chelsea,Crystal Palace,3,0,H,1.26,6.24,12.74,1.34,5.4,11,2.12,1.81,-1.5,-1.5,1.93,1.98,2.5
E0,14/08/2021,15:00,Everton,Southampton,3,1,H,2.01,3.56,4.1,2.05,3.45,4.07,2.05,1.88,-0.5,-0.5,2.28,1.69,2.5
E0,14/08/2021,15:00,Leicester,Wolves,1,0,H,1.73,3.79,5.47,1.76,3.77,5.22,2.01,1.92,-0.75,-0.75,2.08,1.82,2.5
E0,14/08/2021,15:00,Watford,Aston Villa,3,2,H,3.18,3.31,2.47,3.68,3.35,2.21,2.04,1.89,0.25,0.25,2.18,1.75,2.5
E0,14/08/2021,17:30,Norwich,Liverpool,0,3,A,8.35,5.86,1.36,7,4.9,1.48,1.85,2.09,1.5,1.25,1.57,2.56,2.5
E0,15/08/2021,14:00,Newcastle,West Ham,2,4,A,3.21,3.59,2.32,3.46,3.55,2.21,2.02,1.91,0.25,0.25,1.92,1.99,2.5
E0,15/08/2021,16:30,Tottenham,Man City,1,0,H,5.56,4.09,1.67,5.97,4.25,1.61,1.87,2.06,1,1,1.88,2.03,2.5
E0,21/08/2021,12:30,Liverpool,Burnley,2,0,H,1.21,6.98,15.68,1.25,6.75,13.5,1.95,1.95,-2,-1.75,1.47,2.79,2.5
E0,21/08/2021,15:00,Aston Villa,Newcastle,2,0,H,1.83,3.99,4.4,1.87,3.83,4.39,1.87,2.06,-0.75,-0.5,1.74,2.21,2.5
E0,21/08/2021,15:00,Crystal Palace,Brentford,0,0,D,2.65,3.28,2.95,2.68,3.2,2.97,1.86,2.07,0,0,2.38,1.64,2.5
E0,21/08/2021,15:00,Leeds,Everton,2,2,D,2.39,3.51,3.14,2.15,3.52,3.65,1.85,2.08,-0.25,-0.25,1.85,2.07,2.5
E0,21/08/2021,15:00,Man City,Norwich,5,0,H,1.11,11.28,26.2,1.13,10,26,2.07,1.85,-2.5,-2.5,1.36,3.3,2.5
E0,21/08/2021,17:30,Brighton,Watford,2,0,H,1.75,3.55,5.8,1.78,3.55,5.6,2.01,1.92,-0.75,-0.75,2.18,1.75,2.5
E0,22/08/2021,14:00,Southampton,Man United,1,1,D,5.32,4.41,1.64,5.7,4.45,1.61,1.88,2.05,1,1,1.72,2.24,2.5
E0,22/08/2021,14:00,Wolves,Tottenham,0,1,A,3.25,3.15,2.52,2.95,3.09,2.79,2.02,1.91,0.25,0,2.41,1.63,2.5
E0,22/08/2021,16:30,Arsenal,Chelsea,0,2,A,4.9,3.83,1.79,4.5,3.56,1.93,2,1.93,0.75,0.5,2.19,1.75,2.5
E0,23/08/2021,20:00,West Ham,Leicester,4,1,H,2.61,3.51,2.82,2.52,3.5,2.95,2.17,1.78,0,-0.25,1.81,2.1,2.5
E0,28/08/2021,12:30,Man City,Arsenal,5,0,H,1.26,6.28,12.59,1.36,5.2,10.5,2.14,1.79,-1.75,-1.5,1.84,2.08,2.5
E0,28/08/2021,15:00,Aston Villa,Brentford,1,1,D,2.02,3.63,3.95,2.1,3.33,4.07,2.1,1.84,-0.5,-0.5,2.3,1.68,2.5
E0,28/08/2021,15:00,Brighton,Everton,0,2,A,2.37,3.29,3.37,2.35,3.26,3.46,1.99,1.93,-0.25,-0.25,2.3,1.68,2.5
E0,28/08/2021,15:00,Newcastle,Southampton,2,2,D,2.55,3.52,2.9,2.51,3.59,2.89,2.16,1.78,0,-0.25,1.74,2.2,2.5
E0,28/08/2021,15:00,Norwich,Leicester,1,2,A,4.47,3.54,1.93,4.4,3.67,1.91,2.02,1.91,0.5,0.5,1.96,1.94,2.5
E0,28/08/2021,15:00,West Ham,Crystal Palace,2,2,D,1.59,4.07,6.64,1.59,4,6.8,2.04,1.89,-1,-1,1.85,2.07,2.5
E0,28/08/2021,17:30,Liverpool,Chelsea,1,1,D,2.52,3.36,3.06,2.47,3.36,3.13,2.11,1.83,0,-0.25,2.08,1.84,2.5
E0,29/08/2021,14:00,Burnley,Leeds,1,1,D,3.15,3.58,2.35,3.35,3.6,2.24,1.98,1.94,0.25,0.25,1.79,2.12,2.5
E0,29/08/2021,14:00,Tottenham,Watford,1,0,H,1.45,4.42,9.04,1.44,4.65,8.5,2.11,1.81,-1.25,-1.25,1.81,2.1,2.5
E0,29/08/2021,16:30,Wolves,Man United,0,1,A,5.14,3.51,1.83,4.93,3.8,1.79,1.9,2.03,0.75,0.75,2.08,1.84,2.5
E0,11/09/2021,12:30,Crystal Palace,Tottenham,3,0,H,4.42,3.47,1.96,3.95,3.33,2.13,1.81,2.12,0.5,0.5,2.39,1.64,2.5
E0,11/09/2021,15:00,Arsenal,Norwich,1,0,H,1.53,4.57,6.5,1.44,4.91,7.9,2.19,1.76,-1,-1.5,1.67,2.33,2.5
E0,11/09/2021,15:00,Brentford,Brighton,0,1,A,2.93,3.19,2.72,3.14,3,2.7,2.12,1.83,0,0,2.7,1.52,2.5
E0,11/09/2021,15:00,Leicester,Man City,0,1,A,5.87,4.26,1.61,5.62,4.15,1.65,1.81,2.12,1,1,1.85,2.07,2.5
E0,11/09/2021,15:00,Man United,Newcastle,4,1,H,1.19,7.56,16.42,1.2,7.45,15.76,1.99,1.92,-2,-2,1.46,2.82,2.5
E0,11/09/2021,15:00,Southampton,West Ham,0,0,D,2.93,3.48,2.54,3.16,3.55,2.36,1.89,2.03,0,0.25,1.71,2.24,2.5
E0,11/09/2021,15:00,Watford,Wolves,0,2,A,3.47,3.22,2.36,3.67,3.21,2.28,1.99,1.93,0.25,0.25,2.38,1.64,2.5
E0,11/09/2021,17:30,Chelsea,Aston Villa,3,0,H,1.31,5.51,12.17,1.35,5.38,10.33,2.02,1.9,-1.5,-1.5,1.68,2.32,2.5
E0,12/09/2021,16:30,Leeds,Liverpool,0,3,A,4.54,4.15,1.78,5.04,4.48,1.66,2.11,1.83,0.75,0.75,1.53,2.67,2.5
E0,13/09/2021,20:00,Everton,Burnley,3,1,H,1.74,3.83,5.35,1.78,3.53,5.58,2.05,1.88,-0.75,-0.75,2.36,1.65,2.5
E0,17/09/2021,20:00,Newcastle,Leeds,1,1,D,3.05,3.69,2.36,3.25,3.74,2.23,1.98,1.94,0.25,0.25,1.64,2.39,2.5
E0,18/09/2021,12:30,Wolves,Brentford,0,2,A,1.93,3.3,4.98,1.83,3.42,5.38,1.83,2.11,-0.5,-0.5,2.53,1.58,2.5
E0,18/09/2021,15:00,Burnley,Arsenal,0,1,A,3.87,3.57,2.06,3.94,3.79,1.98,1.94,1.98,0.5,0.5,1.85,2.07,2.5
E0,18/09/2021,15:00,Liverpool,Crystal Palace,3,0,H,1.22,6.87,15.6,1.29,6.13,11.57,2.1,1.83,-1.75,-1.75,1.53,2.65,2.5
E0,18/09/2021,15:00,Man City,Southampton,0,0,D,1.16,8.48,19.72,1.18,8.18,16.74,1.87,2.04,-2.25,-2,1.38,3.2,2.5
E0,18/09/2021,15:00,Norwich,Watford,1,3,A,2.21,3.48,3.53,2.41,3.29,3.31,2.05,1.88,-0.25,-0.25,2.08,1.83,2.5
E0,18/09/2021,17:30,Aston Villa,Everton,3,0,H,2.42,3.44,3.15,2.18,3.46,3.65,1.87,2.06,-0.25,-0.25,2.09,1.82,2.5
E0,19/09/2021,14:00,Brighton,Leicester,2,1,H,2.83,3.25,2.77,2.55,3.23,3.12,2.17,1.79,0,-0.25,2.09,1.81,2.5
E0,19/09/2021,14:00,West Ham,Man United,1,2,A,4.69,3.9,1.81,4.31,3.79,1.89,1.79,2.15,0.75,0.75,1.9,2,2.5
E0,19/09/2021,16:30,Tottenham,Chelsea,0,3,A,4.98,4.02,1.74,4.2,3.4,2.04,1.89,2.04,0.75,0.5,2.19,1.75,2.5
E0,25/09/2021,12:30,Chelsea,Man City,0,1,A,2.74,3.3,2.83,2.92,3.21,2.72,2.04,1.89,0,0,2.16,1.77,2.5
E0,25/09/2021,12:30,Man United,Aston Villa,0,1,A,1.41,5.12,8.13,1.42,5.1,7.95,1.95,1.97,-1.25,-1.25,1.64,2.39,2.5
E0,25/09/2021,15:00,Everton,Norwich,2,0,H,1.65,3.91,6.09,1.7,3.82,5.72,1.92,2.01,-1,-0.75,2.03,1.88,2.5
E0,25/09/2021,15:00,Leeds,West Ham,1,2,A,3.17,3.73,2.28,3.08,3.62,2.38,1.88,2.06,0.25,0.25,1.64,2.39,2.5
E0,25/09/2021,15:00,Leicester,Burnley,2,2,D,1.6,4.09,6.37,1.71,3.9,5.39,1.93,1.99,-1,-0.75,1.88,2.03,2.5
E0,25/09/2021,15:00,Watford,Newcastle,1,1,D,2.26,3.42,3.47,2.16,3.57,3.59,1.86,2.07,-0.25,-0.25,1.95,1.95,2.5
E0,25/09/2021,17:30,Brentford,Liverpool,3,3,D,7.48,4.51,1.49,7.88,4.98,1.43,2,1.93,1,1.25,1.76,2.17,2.5
E0,26/09/2021,14:00,Southampton,Wolves,0,1,A,2.7,3.27,2.89,2.15,3.42,3.78,1.84,2.1,0,-0.25,2.19,1.75,2.5
E0,26/09/2021,16:30,Arsenal,Tottenham,3,1,H,2.29,3.3,3.54,2.25,3.4,3.53,1.93,2,-0.25,-0.25,2,1.91,2.5
E0,27/09/2021,20:00,Crystal Palace,Brighton,1,1,D,3.14,3.21,2.56,2.96,3.14,2.74,2.04,1.89,0,0,2.38,1.64,2.5
E0,02/10/2021,12:30,Man United,Everton,1,1,D,1.51,4.37,7.59,1.56,4.33,6.57,1.97,1.95,-1,-1,1.83,2.08,2.5
E0,02/10/2021,15:00,Burnley,Norwich,0,0,D,1.9,3.69,4.42,1.99,3.6,4.12,1.99,1.93,-0.5,-0.5,2.02,1.88,2.5
E0,02/10/2021,15:00,Chelsea,Southampton,3,1,H,1.4,4.91,9.22,1.46,4.71,7.79,2.02,1.9,-1.25,-1.25,1.76,2.16,2.5
E0,02/10/2021,15:00,Leeds,Watford,1,0,H,1.78,3.96,4.8,1.78,3.98,4.74,1.99,1.93,-0.75,-0.75,1.65,2.35,2.5
E0,02/10/2021,15:00,Wolves,Newcastle,2,1,H,1.72,4.06,5.06,1.83,3.72,4.77,2.08,1.85,-0.75,-0.75,1.97,1.93,2.5
E0,02/10/2021,17:30,Brighton,Arsenal,0,0,D,3.16,3.2,2.54,3.31,3.4,2.35,1.91,2.01,0.25,0.25,2.11,1.8,2.5
