Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
F2,22/08/2020,14:00,Toulouse,Dunkerque,0,1,A,1.7,3.32,6.32,2.09,3.21,3.91,1.78,2.11,-0.75,-0.25,2.33,1.63,2.5
F2,22/08/2020,18:00,Ajaccio,Chateauroux,0,1,A,1.7,3.43,5.91,1.78,3.29,5.53,2.06,1.83,-0.75,-0.75,2.52,1.55,2.5
F2,22/08/2020,18:00,Amiens,Nancy,1,0,H,2.15,3.48,3.4,2.42,3.03,3.3,2.05,1.83,-0.25,-0.25,2.51,1.55,2.5
F2,22/08/2020,18:00,Auxerre,Sochaux,0,2,A,2.13,2.83,4.48,2.09,2.92,4.44,2.09,1.79,-0.5,-0.5,3.28,1.35,2.5
F2,22/08/2020,18:00,Chambly,Paris FC,0,3,A,2.88,2.79,2.94,2.62,2.81,3.25,1.74,2.17,0,0,2.93,1.42,2.5
F2,22/08/2020,18:00,Clermont,Caen,0,0,D,2.3,2.87,3.83,2.04,3.18,4.15,2.04,1.84,-0.25,-0.5,2.51,1.55,2.5
F2,22/08/2020,18:00,Guingamp,Niort,0,1,A,1.54,3.89,6.93,1.68,3.64,5.6,1.91,1.97,-1,-0.75,2.13,1.75,2.5
F2,22/08/2020,18:00,Rodez,Grenoble,1,0,H,2.34,3.01,3.5,3.12,2.96,2.58,2.14,1.76,-0.25,0,2.6,1.52,2.5
F2,22/08/2020,18:00,Valenciennes,Pau FC,3,0,H,2,3.1,4.54,2.6,3.09,2.96,1.81,2.07,-0.5,0,2.46,1.57,2.5
F2,24/08/2020,19:45,Troyes,Le Havre,2,0,H,2.15,3,4.03,2.32,2.99,3.5,1.97,1.91,-0.25,-0.25,2.52,1.56,2.5
F2,29/08/2020,14:00,Caen,Ajaccio,1,0,H,2.66,2.78,3.16,2.28,2.9,3.72,1.93,1.95,0,-0.25,3.1,1.4,2.5
F2,29/08/2020,14:00,Nancy,Guingamp,2,2,D,2.92,2.79,2.84,2.81,2.91,2.83,1.93,1.95,0,0,2.48,1.57,2.5
F2,29/08/2020,18:00,Chateauroux,Auxerre,1,2,A,3.2,3.02,2.45,2.87,3,2.7,2,1.88,0.25,0,2.45,1.58,2.5
F2,29/08/2020,18:00,Dunkerque,Clermont,1,1,D,3.03,2.77,2.76,2.95,2.86,2.75,2.01,1.87,0,0,2.54,1.55,2.5
F2,29/08/2020,18:00,Grenoble,Toulouse,5,3,H,2.3,2.97,3.56,2.26,3.03,3.58,1.93,1.96,-0.25,-0.25,2.39,1.61,2.5
F2,29/08/2020,18:00,Le Havre,Amiens,1,0,H,2.38,2.9,3.48,2.51,2.93,3.2,1.72,2.2,-0.25,0,2.57,1.54,2.5
F2,29/08/2020,18:00,Niort,Chambly,1,1,D,2.43,2.85,3.44,2.35,2.94,3.49,1.99,1.89,-0.25,-0.25,2.71,1.49,2.5
F2,29/08/2020,18:00,Paris FC,Valenciennes,1,0,H,2.38,2.86,3.54,2.24,3.08,3.55,1.92,1.97,-0.25,-0.25,2.16,1.74,2.5
F2,29/08/2020,18:00,Pau FC,Rodez,1,1,D,2.54,2.87,3.23,2.36,2.96,3.44,2,1.88,-0.25,-0.25,2.58,1.53,2.5
F2,29/08/2020,18:00,Sochaux,Troyes,2,1,H,3.02,2.75,2.8,2.96,2.74,2.87,1.97,1.91,0,0,2.94,1.43,2.5
F2,12/09/2020,14:00,Guingamp,Le Havre,1,3,A,2.15,2.97,4.1,2.18,3.04,3.96,1.84,2.04,-0.25,-0.25,2.42,1.6,2.5
F2,12/09/2020,18:00,Amiens,Paris FC,1,2,A,2.3,3.17,3.47,2.36,3.19,3.37,2.01,1.88,-0.25,-0.25,2.41,1.61,2.5
F2,12/09/2020,18:00,Auxerre,Clermont,0,1,A,2.61,3.02,3.09,2.77,2.9,3.06,1.85,2.05,0,0,2.61,1.52,2.5
F2,12/09/2020,18:00,Chambly,Grenoble,1,2,A,3.33,2.87,2.57,3.54,2.89,2.47,1.84,2.06,0,0.25,2.67,1.51,2.5
F2,12/09/2020,18:00,Niort,Nancy,1,0,H,2.87,2.97,2.83,3.12,2.87,2.75,2.08,1.83,0,0,2.63,1.52,2.5
F2,12/09/2020,18:00,Rodez,Caen,0,3,A,3.05,2.98,2.67,2.96,2.83,2.93,1.95,1.93,0,0,2.68,1.5,2.5
F2,12/09/2020,18:00,Troyes,Pau FC,2,0,H,1.79,3.38,5.31,1.93,3.34,4.6,1.93,1.95,-0.75,-0.5,2.5,1.56,2.5
F2,12/09/2020,18:00,Valenciennes,Chateauroux,1,0,H,2.26,3.12,3.61,2.14,3.31,3.79,1.83,2.08,-0.25,-0.25,2.17,1.73,2.5
F2,14/09/2020,19:45,Toulouse,Sochaux,0,0,D,2.42,2.89,3.49,2.44,3,3.45,2.05,1.85,-0.25,-0.25,2.52,1.56,2.5
F2,19/09/2020,14:00,Clermont,Toulouse,1,1,D,2.17,3.14,3.92,1.98,3.39,4.24,1.98,1.9,-0.25,-0.5,2.4,1.61,2.5
F2,19/09/2020,18:00,Caen,Chambly,0,0,D,1.87,3.38,4.85,1.66,3.78,5.9,1.86,2.03,-0.5,-0.75,2.39,1.61,2.5
F2,19/09/2020,18:00,Chateauroux,Amiens,0,0,D,3.11,3.19,2.51,3.52,2.99,2.41,1.87,2.02,0.25,0.25,2.49,1.57,2.5
F2,19/09/2020,18:00,Dunkerque,Valenciennes,1,0,H,3.55,3.18,2.29,2.68,2.99,3.08,1.81,2.09,0.25,0,2.48,1.57,2.5
F2,19/09/2020,18:00,Grenoble,Ajaccio,2,0,H,2.35,3.06,3.57,2.16,3.28,3.77,1.84,2.06,-0.25,-0.25,2.48,1.57,2.5
F2,19/09/2020,18:00,Le Havre,Niort,0,1,A,1.93,3.18,4.92,2.06,3.18,4.26,2.06,1.84,-0.5,-0.5,2.39,1.61,2.5
F2,19/09/2020,18:00,Paris FC,Nancy,0,2,A,2.34,3.01,3.66,2.33,3.17,3.48,1.97,1.92,-0.25,-0.25,2.56,1.54,2.5
F2,19/09/2020,18:00,Pau FC,Guingamp,0,1,A,3.63,3.22,2.24,3.14,2.99,2.63,2.14,1.78,0.25,0,2.5,1.57,2.5
F2,19/09/2020,18:00,Sochaux,Rodez,2,2,D,2.23,3.07,3.85,2.72,2.78,3.27,2.24,1.7,-0.25,-0.25,3.08,1.39,2.5
F2,21/09/2020,19:45,Auxerre,Troyes,2,1,H,2.85,2.92,2.83,2.87,2.8,3.05,1.88,2,0,0,2.79,1.47,2.5
F2,26/09/2020,14:00,Toulouse,Auxerre,3,1,H,2.46,2.92,3.52,2.63,2.96,3.17,2.2,1.73,-0.25,-0.25,2.64,1.51,2.5
F2,26/09/2020,18:00,Ajaccio,Sochaux,1,1,D,2.41,2.83,3.77,2.49,2.57,4.13,2.02,1.87,-0.25,-0.25,3.15,1.38,2.5
F2,26/09/2020,18:00,Amiens,Pau FC,0,0,D,1.93,3.41,4.45,2.01,3.14,4.55,2.01,1.88,-0.5,-0.5,2.69,1.5,2.5
F2,26/09/2020,18:00,Chambly,Chateauroux,2,1,H,2.37,3.07,3.49,2.43,2.81,3.75,2.01,1.88,-0.25,-0.25,2.75,1.48,2.5
F2,26/09/2020,18:00,Guingamp,Grenoble,1,0,H,2.4,2.94,3.61,2.04,3.33,4.12,2.04,1.86,-0.25,-0.5,2.15,1.74,2.5
F2,26/09/2020,18:00,Nancy,Le Havre,0,1,A,2.43,2.96,3.53,2.57,2.94,3.3,2.15,1.78,-0.25,-0.25,2.57,1.54,2.5
F2,26/09/2020,18:00,Niort,Paris FC,2,2,D,2.84,2.85,3.03,3.21,2.97,2.6,2.17,1.76,0,0,2.49,1.57,2.5
