Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
F2,24/07/2021,14:00,Bastia,Nimes,1,1,D,3.01,3.13,2.59,2.39,3.22,3.29,2.03,1.86,0,-0.25,2.43,1.6,2.5
F2,24/07/2021,18:00,Amiens,Auxerre,1,2,A,2.87,2.98,2.82,3.28,3.07,2.49,1.81,2.1,0,0.25,2.36,1.63,2.5
F2,24/07/2021,18:00,Caen,Rodez,4,0,H,2.43,3.1,3.29,2.49,2.97,3.38,2.09,1.81,-0.25,-0.25,2.64,1.52,2.5
F2,24/07/2021,18:00,Dunkerque,Quevilly Rouen,1,1,D,2.21,3.07,3.84,1.89,3.27,4.98,1.89,2,-0.25,-0.5,2.66,1.51,2.5
F2,24/07/2021,18:00,Grenoble,Paris FC,0,4,A,2.69,3.03,2.97,2.98,3.13,2.64,2.07,1.83,0,0,2.18,1.72,2.5
F2,24/07/2021,18:00,Le Havre,Guingamp,0,0,D,2.52,3.01,3.23,2.49,3.09,3.26,2.1,1.81,-0.25,-0.25,2.3,1.65,2.5
F2,24/07/2021,18:00,Pau FC,Nancy,2,1,H,2.68,2.87,3.15,2.6,2.98,3.19,1.76,2.17,0,0,2.4,1.61,2.5
F2,24/07/2021,18:00,Toulouse,Ajaccio,2,2,D,1.95,3.3,4.43,1.9,3.3,4.84,1.9,1.99,-0.5,-0.5,2.31,1.65,2.5
F2,24/07/2021,18:00,Valenciennes,Niort,0,0,D,2.19,3.24,3.66,2.33,3.32,3.3,2,1.89,-0.25,-0.25,1.91,1.96,2.5
F2,26/07/2021,19:45,Dijon,Sochaux,1,3,A,2.26,3.39,3.32,3.93,3.24,2.12,1.79,2.11,-0.25,0.5,2.62,1.52,2.5
F2,31/07/2021,14:00,Nimes,Dijon,2,1,H,2.05,3.22,4.12,2,3.29,4.32,2,1.88,-0.5,-0.5,2.38,1.62,2.5
F2,31/07/2021,18:00,Ajaccio,Amiens,3,1,H,2.01,3.22,4.31,1.96,3.24,4.64,1.96,1.93,-0.5,-0.5,2.47,1.58,2.5
F2,31/07/2021,18:00,Guingamp,Valenciennes,1,1,D,1.89,3.41,4.56,1.75,3.64,5.27,1.99,1.9,-0.5,-0.75,2.02,1.85,2.5
F2,31/07/2021,18:00,Nancy,Toulouse,0,4,A,3.73,3.21,2.17,4.09,3.47,1.99,1.89,1.99,0.25,0.5,1.99,1.88,2.5
F2,31/07/2021,18:00,Niort,Caen,0,1,A,2.78,3.21,2.73,3.22,3.14,2.48,1.81,2.1,0,0.25,2.51,1.56,2.5
F2,31/07/2021,18:00,Paris FC,Dunkerque,2,1,H,1.64,3.54,6.68,1.59,3.83,6.81,2.09,1.81,-0.75,-1,2.13,1.76,2.5
F2,31/07/2021,18:00,Rodez,Pau FC,1,0,H,2.61,3.1,3.01,2.58,3.03,3.17,1.75,2.16,0,0,2.44,1.59,2.5
F2,31/07/2021,18:00,Sochaux,Le Havre,0,2,A,2.35,3.04,3.51,2.07,3.25,4.12,2.07,1.83,-0.25,-0.5,2.36,1.63,2.5
F2,02/08/2021,19:45,Auxerre,Grenoble,3,0,H,2.02,3.27,4.18,1.93,3.45,4.44,1.93,1.96,-0.5,-0.5,1.93,1.93,2.5
F2,07/08/2021,14:00,Caen,Sochaux,1,2,A,2.68,3.06,2.95,3,2.95,2.77,2.03,1.86,0,0,2.75,1.48,2.5
F2,07/08/2021,18:00,Amiens,Quevilly Rouen,1,3,A,2.02,3.2,4.31,1.95,3.47,4.28,1.95,1.93,-0.5,-0.5,2.41,1.6,2.5
