Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
F1,06/08/2021,20:00,Monaco,Nantes,1,1,D,1.51,4.62,6.82,1.44,4.83,8.07,2.02,1.91,-1,-1.25,1.86,2.05,2.5
F1,07/08/2021,16:00,Lyon,Brest,1,1,D,1.35,5.95,8.71,1.37,5.55,8.59,2,1.93,-1.5,-1.5,1.49,2.77,2.5
F1,07/08/2021,20:00,Troyes,Paris SG,1,2,A,11.77,6.04,1.28,9.57,5.6,1.35,1.93,2,1.75,1.5,1.64,2.38,2.5
F1,08/08/2021,12:00,Rennes,Lens,1,1,D,2.06,3.61,3.85,1.93,3.68,4.32,1.93,2,-0.5,-0.5,2.01,1.9,2.5
F1,08/08/2021,14:00,Bordeaux,Clermont,0,2,A,2.13,3.47,3.79,2.69,3.22,2.95,1.88,2.06,-0.25,0,2.26,1.7,2.5
F1,08/08/2021,14:00,Nice,Reims,0,0,D,1.88,3.78,4.38,1.82,3.58,5.12,1.81,2.12,-0.5,-0.5,2.36,1.65,2.5
F1,08/08/2021,14:00,St Etienne,Lorient,1,1,D,2.27,3.64,3.26,2.22,3.46,3.54,1.9,2.02,-0.25,-0.25,2.2,1.74,2.5
F1,08/08/2021,14:00,Strasbourg,Angers,0,2,A,2.01,3.55,4.1,2.08,3.41,4.02,2.08,1.85,-0.5,-0.5,2.2,1.75,2.5
F1,08/08/2021,16:00,Metz,Lille,3,3,D,5.8,3.44,1.78,5.36,3.42,1.84,2.1,1.84,0.75,0.5,2.58,1.56,2.5
F1,08/08/2021,19:45,Montpellier,Marseille,2,3,A,3.12,3.58,2.37,3.65,3.7,2.09,1.85,2.09,0.25,0.5,1.79,2.12,2.5
F1,13/08/2021,20:00,Lorient,Monaco,1,0,H,4.31,3.59,1.95,4.27,3.6,1.95,1.97,1.95,0.5,0.5,2.04,1.88,2.5
F1,14/08/2021,16:00,Lille,Nice,0,4,A,1.85,3.61,4.86,1.89,3.5,4.78,1.89,2.04,-0.5,-0.5,2.16,1.77,2.5
F1,14/08/2021,20:00,Paris SG,Strasbourg,4,2,H,1.21,7.74,13.76,1.24,7.03,12.46,1.94,1.96,-2,-1.75,1.48,2.76,2.5
F1,15/08/2021,12:00,Angers,Lyon,3,0,H,4.38,3.81,1.88,4.47,3.83,1.85,1.83,2.09,0.75,0.75,1.8,2.12,2.5
F1,15/08/2021,14:00,Brest,Rennes,1,1,D,3.14,3.43,2.42,3.69,3.35,2.21,2.04,1.88,0.25,0.25,2.05,1.86,2.5
F1,15/08/2021,14:00,Clermont,Troyes,2,0,H,2.09,3.59,3.77,1.93,3.71,4.24,1.93,1.99,-0.5,-0.5,1.96,1.94,2.5
F1,15/08/2021,14:00,Nantes,Metz,2,0,H,2.36,3.27,3.43,2.14,3.36,3.89,1.83,2.12,-0.25,-0.25,2.28,1.69,2.5
F1,15/08/2021,14:00,Reims,Montpellier,3,3,D,2.75,3.22,2.87,2.56,3.3,3.04,1.81,2.15,0,0,2.02,1.88,2.5
F1,15/08/2021,16:00,Lens,St Etienne,2,2,D,2.1,3.61,3.72,2.1,3.54,3.8,2.1,1.84,-0.5,-0.5,1.98,1.93,2.5
F1,15/08/2021,19:45,Marseille,Bordeaux,2,2,D,1.55,4.47,6.39,1.5,4.58,7.24,2.14,1.79,-1,-1.25,1.85,2.06,2.5
F1,20/08/2021,20:00,Brest,Paris SG,2,4,A,11.18,6.21,1.28,9.67,5.82,1.33,1.94,1.98,1.75,1.5,1.53,2.66,2.5
F1,21/08/2021,16:00,Monaco,Lens,0,2,A,1.79,3.77,4.99,1.78,3.8,5.05,2.01,1.91,-0.75,-0.75,1.92,1.99,2.5
F1,21/08/2021,20:00,St Etienne,Lille,1,1,D,3.09,3.29,2.53,3.19,3.22,2.51,1.81,2.13,0.25,0.25,2.24,1.71,2.5
F1,22/08/2021,12:00,Lyon,Clermont,3,3,D,1.61,4.29,5.8,1.62,4.46,5.47,2.05,1.88,-1,-1,1.6,2.47,2.5
F1,22/08/2021,14:00,Bordeaux,Angers,1,1,D,2.89,3.32,2.67,3.45,3.18,2.4,1.9,2.03,0,0.25,2.37,1.65,2.5
F1,22/08/2021,14:00,Metz,Reims,1,1,D,2.39,3,3.68,2.33,3.16,3.61,1.97,1.95,-0.25,-0.25,2.57,1.56,2.5
F1,22/08/2021,14:00,Montpellier,Lorient,3,1,H,2.26,3.35,3.56,2.27,3.44,3.44,1.94,1.98,-0.25,-0.25,1.71,2.25,2.5
F1,22/08/2021,14:00,Strasbourg,Troyes,1,1,D,2.12,3.4,3.87,2,3.59,4.1,2,1.93,-0.25,-0.5,2.04,1.87,2.5
F1,22/08/2021,16:00,Rennes,Nantes,1,0,H,1.88,3.71,4.5,1.65,3.91,6.11,1.86,2.07,-0.5,-0.75,2.23,1.72,2.5
F1,27/08/2021,20:00,Nantes,Lyon,0,1,A,4.84,4.1,1.74,4.67,3.99,1.79,1.92,2.01,0.75,0.75,1.76,2.18,2.5
F1,28/08/2021,16:00,Nice,Bordeaux,4,0,H,1.68,4,5.54,1.87,3.68,4.63,1.87,2.07,-0.75,-0.5,1.99,1.92,2.5
F1,28/08/2021,20:00,Marseille,St Etienne,3,1,H,1.74,3.97,5.1,1.69,4.01,5.46,1.89,2.03,-0.75,-0.75,1.83,2.07,2.5
