Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
E2,03/08/2019,15:00,AFC Wimbledon,Rotherham,1,2,A,2.78,3.19,2.66,3.27,3.05,2.4,1.84,2.06,0,0.25,2.17,1.74,2.5
E2,03/08/2019,15:00,Blackpool,Bristol Rvs,2,0,H,2.03,3.29,3.94,2.03,3.34,3.86,2.06,1.84,-0.5,-0.5,2.27,1.68,2.5
E2,03/08/2019,15:00,Burton,Ipswich,0,1,A,2.84,3.13,2.65,2.05,3.32,3.81,1.78,2.13,0,-0.25,2.18,1.73,2.5
E2,03/08/2019,15:00,Coventry,Southend,1,0,H,2.24,3.45,3.17,2.11,3.36,3.58,1.84,2.06,-0.25,-0.25,2.04,1.84,2.5
E2,03/08/2019,15:00,Doncaster,Gillingham,1,1,D,2.01,3.54,3.71,1.93,3.64,3.88,1.96,1.94,-0.5,-0.5,1.88,2,2.5
E2,03/08/2019,15:00,Lincoln,Accrington,2,0,H,1.86,3.6,4.24,1.9,3.48,4.22,1.93,1.97,-0.5,-0.5,2.11,1.78,2.5
E2,03/08/2019,15:00,Peterboro,Fleetwood Town,1,3,A,2.07,3.58,3.46,2.28,3.24,3.3,1.98,1.92,-0.5,-0.25,2.19,1.72,2.5
E2,03/08/2019,15:00,Shrewsbury,Portsmouth,1,0,H,3.76,3.47,2.02,3.35,3.19,2.28,1.93,1.98,0.5,0.25,2.21,1.71,2.5
E2,03/08/2019,15:00,Sunderland,Oxford,1,1,D,1.56,3.95,6.03,1.95,3.37,4.13,1.98,1.92,-1,-0.5,2.08,1.81,2.5
E2,03/08/2019,15:00,Tranmere,Rochdale,2,3,A,2.2,3.23,3.5,2.2,3.29,3.42,1.93,1.98,-0.25,-0.25,2,1.88,2.5
E2,03/08/2019,15:00,Wycombe,Bolton,2,0,H,1.25,5.53,12.16,1.17,6.88,16.53,1.83,2.02,-1.5,-2,1.59,2.37,2.5
E2,10/08/2019,15:00,Bolton,Coventry,0,0,D,,,,16.12,6.06,1.17,1.99,1.82,1,2,1.52,2.46,2.5
E2,10/08/2019,15:00,Bristol Rvs,Wycombe,0,0,D,2.14,3.52,3.52,2.4,3.36,3.13,2.06,1.84,-0.25,-0.25,2.14,1.76,2.5
E2,10/08/2019,15:00,Fleetwood Town,AFC Wimbledon,2,1,H,1.82,3.56,4.87,1.77,3.6,5.14,2.05,1.85,-0.5,-0.75,2.26,1.68,2.5
E2,10/08/2019,15:00,Gillingham,Burton,1,2,A,3,3.5,2.41,2.89,3.43,2.51,1.76,2.16,0.25,0.25,2,1.88,2.5
E2,10/08/2019,15:00,Ipswich,Sunderland,1,1,D,2.79,3.39,2.63,2.96,3.19,2.6,2.08,1.83,0,0,2.46,1.58,2.5
E2,10/08/2019,15:00,Milton Keynes Dons,Shrewsbury,1,0,H,2.22,3.31,3.55,2.56,3.13,3.08,2.17,1.76,-0.25,-0.25,2.23,1.7,2.5
E2,10/08/2019,15:00,Oxford,Peterboro,1,0,H,2.17,3.68,3.3,2.24,3.57,3.24,1.95,1.95,-0.25,-0.25,1.89,1.99,2.5
E2,10/08/2019,15:00,Portsmouth,Tranmere,2,0,H,1.61,4.13,5.65,1.61,4.01,5.99,1.8,2.11,-0.75,-0.75,1.97,1.91,2.5
E2,10/08/2019,15:00,Rochdale,Doncaster,1,1,D,3.12,3.44,2.36,3.16,3.45,2.33,1.88,2.02,0.25,0.25,1.83,2.05,2.5
E2,10/08/2019,15:00,Rotherham,Lincoln,0,2,A,2,3.55,3.97,2.07,3.47,3.81,2.07,1.83,-0.5,-0.5,1.99,1.89,2.5
E2,10/08/2019,15:00,Southend,Blackpool,1,3,A,2.87,3.36,2.57,3.08,3.34,2.44,1.81,2.09,0,0.25,2.52,1.56,2.5
E2,17/08/2019,12:30,Sunderland,Portsmouth,2,1,H,2.57,3.27,2.94,2.49,3.33,3.01,1.77,2.15,-0.25,0,2.25,1.68,2.5
E2,17/08/2019,15:00,AFC Wimbledon,Accrington,1,1,D,2.35,3.33,3.24,2.43,3.43,3.02,2.09,1.81,-0.25,-0.25,1.97,1.92,2.5
E2,17/08/2019,15:00,Blackpool,Oxford,2,1,H,2.34,3.27,3.31,2.45,3.31,3.09,2.09,1.81,-0.25,-0.25,2.18,1.74,2.5
E2,17/08/2019,15:00,Burton,Rotherham,0,1,A,2.49,3.39,2.95,2.4,3.54,2.98,2.08,1.83,0,-0.25,1.84,2.04,2.5
E2,17/08/2019,15:00,Coventry,Bristol Rvs,2,0,H,2.12,3.27,3.88,2.11,3.32,3.85,1.81,2.1,-0.25,-0.25,2.29,1.67,2.5
E2,17/08/2019,15:00,Doncaster,Fleetwood Town,3,2,H,2.4,3.3,3.16,2.9,3.17,2.66,2.04,1.86,-0.25,0,2.19,1.72,2.5
E2,17/08/2019,15:00,Lincoln,Southend,4,0,H,1.66,3.87,5.66,1.65,3.73,6.09,1.88,2.02,-0.75,-0.75,2.27,1.68,2.5
E2,17/08/2019,15:00,Peterboro,Ipswich,2,2,D,2.49,3.25,3.06,2.52,3.34,2.96,2.16,1.76,-0.25,-0.25,2.15,1.75,2.5
E2,17/08/2019,15:00,Shrewsbury,Rochdale,0,0,D,2.02,3.41,4.08,1.82,3.72,4.61,1.82,2.09,-0.5,-0.5,2.05,1.83,2.5
E2,17/08/2019,15:00,Tranmere,Bolton,5,0,H,,,,1.15,7.46,17.41,1.78,2.08,-1.5,-2,1.5,2.58,2.5
E2,17/08/2019,15:00,Wycombe,Milton Keynes Dons,3,2,H,2.7,3.39,2.7,2.36,3.57,3.02,2.05,1.85,0,-0.25,1.93,1.95,2.5
E2,20/08/2019,19:45,Accrington,Shrewsbury,2,3,A,2.74,3.3,2.72,2.91,3.31,2.57,2.07,1.83,0,0,2.18,1.73,2.5
E2,20/08/2019,19:45,Bristol Rvs,Tranmere,2,0,H,2.16,3.38,3.62,2.17,3.35,3.64,1.85,2.04,-0.25,-0.25,2.3,1.66,2.5
E2,20/08/2019,19:45,Fleetwood Town,Wycombe,1,1,D,2.04,3.3,4.16,1.98,3.5,4.12,1.98,1.92,-0.5,-0.5,2.05,1.83,2.5
E2,20/08/2019,19:45,Gillingham,Blackpool,2,2,D,2.81,3.35,2.63,2.88,3.28,2.61,2.05,1.85,0,0,2.07,1.81,2.5
E2,20/08/2019,19:45,Ipswich,AFC Wimbledon,2,1,H,1.71,3.64,5.6,1.79,3.64,4.89,2.05,1.85,-0.75,-0.75,2.07,1.81,2.5
E2,20/08/2019,19:45,Milton Keynes Dons,Lincoln,2,1,H,2.74,3.58,2.56,2.77,3.54,2.56,2.03,1.87,0,0,1.93,1.95,2.5
E2,20/08/2019,19:45,Oxford,Burton,2,4,A,2.38,3.3,3.21,2.47,3.22,3.12,2.11,1.8,-0.25,-0.25,2.09,1.79,2.5
E2,20/08/2019,19:45,Portsmouth,Coventry,3,3,D,1.88,3.66,4.36,1.94,3.53,4.28,1.94,1.96,-0.5,-0.5,2.08,1.8,2.5
E2,20/08/2019,19:45,Rochdale,Sunderland,1,2,A,4.04,3.61,1.97,4.16,3.69,1.92,1.98,1.92,0.5,0.5,1.98,1.9,2.5
E2,20/08/2019,19:45,Southend,Peterboro,0,2,A,3.33,3.53,2.21,3.39,3.52,2.19,2,1.9,0.25,0.25,1.96,1.92,2.5
E2,24/08/2019,12:30,Doncaster,Lincoln,2,1,H,2.68,3.59,2.61,2.82,3.41,2.59,2.03,1.87,0,0,1.94,1.94,2.5
E2,24/08/2019,15:00,Bolton,Ipswich,0,5,A,,,,,,,,,2.5,2.25,,,2.5
E2,24/08/2019,15:00,Bristol Rvs,Oxford,3,1,H,2.78,3.47,2.58,2.85,3.32,2.61,2.04,1.86,0,0,2.18,1.73,2.5
E2,24/08/2019,15:00,Coventry,Gillingham,1,0,H,1.98,3.66,3.94,1.84,3.82,4.33,1.84,2.06,-0.5,-0.5,1.93,1.95,2.5
E2,24/08/2019,15:00,Fleetwood Town,Accrington,2,0,H,1.79,3.69,4.85,1.76,3.84,4.8,2.01,1.89,-0.75,-0.75,1.83,2.06,2.5
E2,24/08/2019,15:00,Milton Keynes Dons,Peterboro,0,4,A,2.45,3.57,2.88,2.75,3.54,2.57,2.02,1.88,-0.25,0,1.78,2.11,2.5
E2,24/08/2019,15:00,Rochdale,Blackpool,0,0,D,2.99,3.61,2.36,2.78,3.66,2.48,2.06,1.84,0.25,0,1.92,1.96,2.5
E2,24/08/2019,15:00,Shrewsbury,Burton,0,0,D,2.71,3.34,2.73,2.88,3.58,2.45,1.79,2.12,0,0.25,1.98,1.9,2.5
E2,24/08/2019,15:00,Sunderland,AFC Wimbledon,3,1,H,1.54,4.18,6.57,1.5,4.41,6.9,1.9,2,-1,-1,1.88,1.99,2.5
E2,24/08/2019,15:00,Wycombe,Southend,4,3,H,1.82,3.82,4.47,1.87,3.61,4.48,1.87,2.03,-0.5,-0.5,2.04,1.85,2.5
E2,31/08/2019,15:00,Accrington,Milton Keynes Dons,2,1,H,2.56,3.56,2.76,2.51,3.68,2.74,1.86,2.03,0,0,1.65,2.33,2.5
E2,31/08/2019,15:00,AFC Wimbledon,Wycombe,0,0,D,2.85,3.5,2.51,2.91,3.53,2.45,1.79,2.12,0,0.25,1.93,1.95,2.5
E2,31/08/2019,15:00,Blackpool,Portsmouth,1,1,D,2.95,3.52,2.43,2.97,3.29,2.53,2.11,1.79,0.25,0,2.22,1.71,2.5
E2,31/08/2019,15:00,Burton,Bristol Rvs,2,0,H,1.82,3.87,4.39,1.85,3.74,4.4,1.85,2.05,-0.75,-0.5,1.95,1.93,2.5
E2,31/08/2019,15:00,Gillingham,Bolton,5,0,H,,,,,,,,,,-1.75,,,2.5
