Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
N1,18/09/2021,17:45,Willem II,Groningen,2,1,H,2.48,3.44,3,2.25,3.55,3.3,1.94,1.96,0,-0.25,1.93,1.95,2.5
N1,18/09/2021,19:00,Ajax,Cambuur,9,0,H,1.1,12.78,29.77,1.08,14.08,36.04,1.84,2.04,-2.75,-3,1.14,5.85,2.5
N1,18/09/2021,20:00,Utrecht,Waalwijk,2,2,D,1.33,5.76,9.37,1.29,6.02,10.19,2.04,1.85,-1.5,-1.75,1.48,2.72,2.5
N1,19/09/2021,11:15,Go Ahead Eagles,Zwolle,1,0,H,2.5,3.4,3,2.29,3.31,3.45,1.95,1.95,-0.25,-0.25,2.2,1.72,2.5
N1,19/09/2021,13:30,PSV Eindhoven,Feyenoord,0,4,A,1.73,4.11,4.8,1.7,4.08,5.07,1.88,2.02,-0.75,-0.75,1.65,2.34,2.5
N1,19/09/2021,15:45,Heracles,AZ Alkmaar,3,2,H,4.17,3.84,1.88,4.83,4.18,1.71,1.99,1.92,0.5,0.75,1.72,2.21,2.5
N1,19/09/2021,15:45,Vitesse,Twente,1,4,A,2.03,3.8,3.65,1.82,3.99,4.35,1.81,2.09,-0.5,-0.5,1.79,2.1,2.5
N1,21/09/2021,17:45,For Sittard,Ajax,0,5,A,21.45,9.26,1.14,21.36,9.15,1.14,1.84,2.06,2.5,2.5,1.28,3.86,2.5
N1,21/09/2021,20:00,Waalwijk,Willem II,1,2,A,2.55,3.65,2.77,2.4,3.57,3.02,2.08,1.84,0,-0.25,1.77,2.14,2.5
N1,22/09/2021,17:45,Go Ahead Eagles,PSV Eindhoven,1,2,A,10.89,5.84,1.29,8.28,5.09,1.4,2,1.91,1.75,1.25,1.57,2.51,2.5
N1,22/09/2021,17:45,Nijmegen,Utrecht,0,3,A,4.7,3.92,1.78,4.24,3.82,1.88,2.03,1.88,0.75,0.5,1.85,2.05,2.5
N1,22/09/2021,19:00,Groningen,Vitesse,0,1,A,2.51,3.6,2.85,2.35,3.49,3.18,2.02,1.88,0,-0.25,1.88,2.01,2.5
