Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
SC3,17/10/2020,15:00,Albion Rvs,Stenhousemuir,1,3,A,2.93,3.89,2.22,2.95,3.88,2.23,1.89,1.96,0.25,0.25,1.64,2.29,2.5
SC3,17/10/2020,15:00,Brechin,Edinburgh City,1,5,A,5.33,4.76,1.52,6.01,4.9,1.47,1.85,2.01,1,1.25,1.47,2.69,2.5
SC3,17/10/2020,15:00,Cowdenbeath,Annan Athletic,0,3,A,2.48,3.63,2.7,2.6,3.55,2.64,1.91,1.94,0,0,1.95,1.88,2.5
SC3,17/10/2020,15:00,Stirling,Queens Park,0,0,D,4.53,4.24,1.67,4.1,4.08,1.79,1.83,2.03,0.75,0.75,1.74,2.11,2.5
SC3,17/10/2020,15:00,Stranraer,Elgin,1,4,A,2.24,3.75,2.96,2.48,3.51,2.81,2.13,1.74,-0.25,-0.25,1.88,1.96,2.5
SC3,24/10/2020,15:00,Annan Athletic,Stranraer,1,1,D,2.65,3.61,2.54,2.52,3.52,2.76,1.84,2.02,0,0,1.66,2.24,2.5
SC3,24/10/2020,15:00,Edinburgh City,Cowdenbeath,0,1,A,1.63,4.35,4.76,1.54,4.74,5.24,1.99,1.86,-0.75,-1,1.68,2.21,2.5
SC3,24/10/2020,15:00,Elgin,Brechin,3,0,H,1.32,5.77,7.74,1.2,7.45,12.23,1.74,2.14,-1.5,-1.75,1.41,2.93,2.5
SC3,24/10/2020,15:00,Queens Park,Albion Rvs,2,0,H,1.28,5.9,9.5,1.2,6.94,14.25,1.86,1.99,-1.75,-1.75,1.47,2.69,2.5
SC3,24/10/2020,15:00,Stenhousemuir,Stirling,2,2,D,2.49,3.8,2.59,2.65,3.66,2.54,1.97,1.88,0,0,1.75,2.1,2.5
SC3,31/10/2020,15:00,Albion Rvs,Brechin,0,2,A,1.81,4.51,3.59,2.2,4.7,2.64,1.98,1.87,-0.5,-0.25,1.43,2.81,2.5
SC3,31/10/2020,15:00,Cowdenbeath,Stenhousemuir,1,1,D,2.71,3.57,2.5,2.75,3.71,2.43,2.06,1.81,0,0,1.81,2.03,2.5
SC3,31/10/2020,15:00,Edinburgh City,Elgin,1,0,H,2.4,3.46,2.91,2.52,3.41,2.83,2.16,1.72,-0.25,-0.25,1.76,2.08,2.5
