Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
SC0,31/07/2021,13:30,Rangers,Livingston,3,0,H,1.17,7.77,20.52,1.16,7.87,21.44,2.04,1.85,-2,-2,1.67,2.28,2.5
SC0,31/07/2021,15:00,Dundee,St Mirren,2,2,D,2.72,3.35,2.77,2.65,3.26,2.91,1.86,2.05,0,0,2.28,1.68,2.5
SC0,31/07/2021,15:00,Ross County,St Johnstone,0,0,D,4.06,3.4,2.05,4.32,3.19,2.07,1.85,2.07,0.5,0.5,2.63,1.53,2.5
SC0,31/07/2021,20:00,Hearts,Celtic,2,1,H,4.9,3.96,1.75,4.13,3.85,1.89,2.01,1.89,0.75,0.5,1.77,2.14,2.5
SC0,01/08/2021,15:00,Aberdeen,Dundee United,2,0,H,1.78,3.62,5.17,1.76,3.48,5.65,2.02,1.88,-0.75,-0.75,2.41,1.62,2.5
SC0,01/08/2021,16:30,Motherwell,Hibernian,2,3,A,3.54,3.54,2.16,3.47,3.34,2.27,1.96,1.94,0.25,0.25,2.22,1.71,2.5
SC0,07/08/2021,12:30,Dundee United,Rangers,1,0,H,13.55,6.29,1.24,11.62,5.43,1.31,1.88,2.03,1.75,1.5,1.91,1.98,2.5
SC0,07/08/2021,15:00,St Mirren,Hearts,1,2,A,2.93,3.41,2.51,3.11,3.3,2.48,1.81,2.12,0,0.25,2.18,1.74,2.5
SC0,08/08/2021,15:00,Celtic,Dundee,6,0,H,1.22,6.68,12.97,1.22,7.12,13.32,1.85,2.04,-1.75,-1.75,1.45,2.81,2.5
SC0,08/08/2021,15:00,Hibernian,Ross County,3,0,H,1.54,4.27,6.46,1.56,4.03,7.09,2,1.91,-1,-1,2.02,1.87,2.5
SC0,08/08/2021,15:00,Livingston,Aberdeen,1,2,A,2.92,3.15,2.68,2.77,2.99,3.01,1.87,2.04,0,0,2.92,1.43,2.5
SC0,08/08/2021,15:00,St Johnstone,Motherwell,1,1,D,2.04,3.43,3.96,1.94,3.35,4.62,1.94,1.96,-0.5,-0.5,2.55,1.56,2.5
SC0,21/08/2021,15:00,Celtic,St Mirren,6,0,H,1.29,6.12,10.65,1.2,7.15,15.8,1.99,1.9,-1.5,-2,1.46,2.79,2.5
SC0,21/08/2021,15:00,Livingston,Motherwell,1,2,A,2.35,3.25,3.33,2.03,3.43,4.11,2.03,1.88,-0.25,-0.5,2.38,1.63,2.5
SC0,22/08/2021,12:00,Dundee,Hibernian,2,2,D,4.19,3.79,1.88,3.3,3.37,2.34,1.91,2,0.5,0.25,2.07,1.83,2.5
SC0,22/08/2021,15:00,Hearts,Aberdeen,1,1,D,2.12,3.36,3.79,1.93,3.52,4.36,1.93,1.97,-0.25,-0.5,2.18,1.74,2.5
SC0,22/08/2021,15:00,Ross County,Rangers,2,4,A,11.32,5.66,1.28,13.34,6.43,1.24,1.94,1.94,1.75,1.75,1.67,2.27,2.5
SC0,22/08/2021,15:00,St Johnstone,Dundee United,0,1,A,2.48,3.02,3.35,1.94,3.39,4.57,1.94,1.96,-0.25,-0.5,2.53,1.56,2.5
SC0,28/08/2021,15:00,Dundee United,Hearts,0,2,A,3.52,3.5,2.15,3.46,3.52,2.2,2.01,1.9,0.25,0.25,2.17,1.75,2.5
SC0,28/08/2021,15:00,Hibernian,Livingston,2,0,H,1.76,3.78,4.92,1.71,3.8,5.42,1.93,1.97,-0.75,-0.75,2.02,1.87,2.5
SC0,28/08/2021,15:00,Motherwell,Dundee,1,0,H,2.49,3.31,3.03,2.24,3.47,3.4,1.93,1.98,-0.25,-0.25,1.97,1.91,2.5
