Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
SC0,03/08/2019,15:00,Celtic,St Johnstone,7,0,H,1.15,8.42,21.6,1.15,8.25,23.02,1.87,2.05,-2,-2,1.64,2.37,2.5
SC0,03/08/2019,15:00,Hibernian,St Mirren,1,0,H,1.5,4.4,7.13,1.47,4.55,7.48,1.83,2.09,-1,-1,2.09,1.81,2.5
SC0,03/08/2019,15:00,Livingston,Motherwell,0,0,D,2.82,3.19,2.77,2.47,3.3,3.11,1.75,2.21,0,0,2.29,1.68,2.5
SC0,03/08/2019,15:00,Ross County,Hamilton,3,0,H,1.94,3.62,4.21,1.57,4.33,6.09,2.06,1.86,-0.5,-1,1.87,2.03,2.5
SC0,04/08/2019,13:30,Kilmarnock,Rangers,1,2,A,5.5,4.24,1.63,6.83,4.29,1.53,1.97,1.95,0.75,1,2.16,1.76,2.5
SC0,04/08/2019,15:00,Aberdeen,Hearts,3,2,H,1.93,3.57,4.37,2.06,3.38,4.04,2.06,1.86,-0.5,-0.5,2.29,1.68,2.5
SC0,10/08/2019,12:00,Motherwell,Celtic,2,5,A,9.24,5.37,1.35,9.3,5.32,1.35,1.87,2.04,1.5,1.5,1.76,2.17,2.5
SC0,10/08/2019,14:00,St Johnstone,Livingston,2,2,D,2.45,3.25,3.19,2.51,3.19,3.15,2.13,1.8,-0.25,-0.25,2.52,1.57,2.5
SC0,10/08/2019,15:00,Hamilton,Kilmarnock,2,0,H,4.72,3.79,1.8,5.43,4.13,1.65,2.06,1.86,0.5,0.75,2.21,1.73,2.5
SC0,10/08/2019,15:00,Hearts,Ross County,0,0,D,1.97,3.5,4.28,1.69,4.24,4.87,1.92,2,-0.5,-0.75,1.82,2.08,2.5
SC0,11/08/2019,15:00,Rangers,Hibernian,6,1,H,1.51,4.42,6.96,1.29,6.17,10.07,1.84,2.08,-1.25,-1.5,1.62,2.41,2.5
SC0,11/08/2019,15:00,St Mirren,Aberdeen,1,0,H,4.59,3.64,1.86,3.81,3.22,2.19,2.05,1.86,0.5,0.25,2.48,1.59,2.5
SC0,24/08/2019,15:00,Hamilton,Motherwell,1,3,A,3.51,3.7,2.11,4.26,4.01,1.83,2.09,1.83,0.25,0.5,1.95,1.95,2.5
SC0,24/08/2019,15:00,Hibernian,St Johnstone,2,2,D,1.74,3.8,5.15,1.61,4.1,5.91,1.81,2.12,-0.75,-0.75,2.08,1.83,2.5
SC0,24/08/2019,15:00,Kilmarnock,Aberdeen,0,0,D,2.81,3.25,2.73,2.6,3.16,3.05,2.2,1.75,0,-0.25,2.78,1.48,2.5
SC0,24/08/2019,15:00,Ross County,Livingston,1,4,A,2.17,3.54,3.48,2,3.69,3.9,2,1.92,-0.25,-0.5,2.13,1.78,2.5
SC0,25/08/2019,12:15,St Mirren,Rangers,0,1,A,15.74,6.71,1.22,13.15,5.81,1.27,1.86,2.06,1.75,1.75,1.64,2.37,2.5
SC0,25/08/2019,15:00,Celtic,Hearts,3,1,H,1.24,6.56,13.32,1.31,5.59,10.98,2.05,1.87,-1.75,-1.5,1.66,2.33,2.5
SC0,31/08/2019,15:00,Aberdeen,Ross County,3,0,H,1.66,4.01,5.51,1.69,3.91,5.37,1.93,1.99,-0.75,-0.75,2.01,1.89,2.5
SC0,31/08/2019,15:00,Hearts,Hamilton,2,2,D,1.39,5.23,8.06,1.38,5.2,8.45,1.91,2.01,-1.25,-1.25,1.79,2.11,2.5
SC0,31/08/2019,15:00,Livingston,St Mirren,2,1,H,1.9,3.72,4.27,2.18,3.42,3.58,1.88,2.04,-0.5,-0.25,2.18,1.75,2.5
SC0,31/08/2019,15:00,Motherwell,Hibernian,3,0,H,2.51,3.6,2.83,2.66,3.63,2.65,1.96,1.96,0,0,1.89,2.01,2.5
