Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
SC0,01/08/2020,12:30,Aberdeen,Rangers,0,1,A,7.45,4.61,1.45,6.98,3.9,1.56,1.9,2,1.25,1,2.08,1.81,2.5
SC0,01/08/2020,15:00,Dundee United,St Johnstone,1,1,D,2.68,3.34,2.73,2.73,3.11,2.84,1.91,1.99,0,0,2.57,1.54,2.5
SC0,01/08/2020,15:00,Hibernian,Kilmarnock,2,1,H,2.12,3.47,3.57,1.96,3.65,3.95,1.96,1.94,-0.25,-0.5,2.11,1.78,2.5
SC0,01/08/2020,15:00,St Mirren,Livingston,1,0,H,2.97,3.29,2.5,3.42,3.07,2.37,1.88,2.01,0,0.25,2.62,1.52,2.5
SC0,02/08/2020,16:30,Celtic,Hamilton,5,1,H,1.09,11.24,29.14,1.06,14.56,35.3,2.01,1.88,-2.5,-3,1.26,3.91,2.5
SC0,03/08/2020,19:45,Ross County,Motherwell,1,0,H,3.32,3.54,2.19,3.8,3.7,1.98,1.92,1.98,0.25,0.5,2.06,1.83,2.5
SC0,08/08/2020,15:00,Hamilton,Ross County,0,1,A,2.6,3.4,2.76,2.84,3.19,2.67,2.01,1.89,0,0,2.21,1.71,2.5
SC0,08/08/2020,15:00,Livingston,Hibernian,1,4,A,2.57,3.2,2.95,2.58,3.22,2.92,1.83,2.07,0,0,2.2,1.72,2.5
SC0,08/08/2020,15:00,Motherwell,Dundee United,0,1,A,2.09,3.26,3.92,1.93,3.41,4.4,1.93,1.97,-0.25,-0.5,2.23,1.7,2.5
SC0,09/08/2020,15:00,Rangers,St Mirren,3,0,H,1.17,7.69,18.38,1.16,8.16,17.94,2.01,1.88,-2,-2,1.57,2.49,2.5
SC0,09/08/2020,16:30,Kilmarnock,Celtic,1,1,D,11.11,5.97,1.27,10.82,6.19,1.27,1.93,1.97,1.75,1.75,1.49,2.71,2.5
SC0,11/08/2020,18:00,Dundee United,Hibernian,0,1,A,3.32,3.37,2.26,3.51,3.42,2.17,2.03,1.87,0.25,0.25,2.04,1.84,2.5
SC0,12/08/2020,19:45,Motherwell,Livingston,2,2,D,2.12,3.49,3.55,2.49,3.29,3,2.13,1.78,-0.25,-0.25,2.38,1.62,2.5
SC0,12/08/2020,19:45,Rangers,St Johnstone,3,0,H,1.19,7.17,16.68,1.2,6.94,15.53,1.9,2,-1.75,-1.75,1.65,2.32,2.5
SC0,12/08/2020,19:45,Ross County,Kilmarnock,2,2,D,3.02,3.28,2.48,3.2,3.23,2.39,1.85,2.05,0.25,0.25,2.44,1.59,2.5
SC0,15/08/2020,15:00,Hamilton,St Mirren,0,1,A,2.77,3.2,2.73,3.02,3.17,2.54,1.76,2.17,0,0.25,2.47,1.58,2.5
SC0,15/08/2020,15:00,Kilmarnock,St Johnstone,1,2,A,2.38,3.31,3.15,2.3,3.12,3.51,1.96,1.93,-0.25,-0.25,2.6,1.53,2.5
SC0,15/08/2020,15:00,Ross County,Dundee United,1,2,A,2.65,3.45,2.68,2.85,3.2,2.66,2.02,1.88,0,0,2.27,1.68,2.5
SC0,15/08/2020,17:30,Hibernian,Motherwell,0,0,D,2.05,3.54,3.72,2.11,3.55,3.52,1.83,2.07,-0.5,-0.25,2,1.88,2.5
